geoidentifikator,administrativeunit,name_1,name_2,type,localtype,leastdetailedviewingscale,mostdetailedviewingscale,beginlifespanversion,endlifespanversion,languagegeoname,languageiso_639,script,nativeness,namestatus,standardizationdata,sourceofname,responsibleinstitution,grammaticalgender,grammaticalnumber,note_,znacaj,matbro,matbrnas,brojstanovnika,godinapopisa,editdate,geometry
SRBRGI6100854,Нови Пазар,Sebečevo,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730882","886","2011",,POINT(453251.93769999966 4771972.212400001)
SRBRGI6100855,Нови Пазар,Sitniče,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730904","876","2011",,POINT(453253.8284999998 4778217.934800001)
SRBRGI6100856,Нови Пазар,Stradovo,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730963","12","2011",,POINT(448577.89829999954 4784720.444800001)
SRBRGI6100857,Нови Пазар,Skukovo,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730912","17","2011",,POINT(460276.7586000003 4784254.4702)
SRBRGI6100858,Нови Пазар,Muhovo,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730572","705","2011",,POINT(442384.93939999957 4790128.458000001)
SRBRGI6100859,Нови Пазар,Mur,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730564","4169","2011",,POINT(457722.9798999997 4772671.592499999)
SRBRGI6100860,Нови Пазар,Negotinac,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730599","10","2011",,POINT(470702.9539000001 4772494.7094)
SRBRGI6100861,Нови Пазар,Novi Pazar,,"6","6001","750000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730602","66527","2011",,POINT(460808.11010000017 4776538.1645)
SRBRGI6100862,Нови Пазар,Odojeviće,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730629","15","2011",,POINT(470022.66970000044 4777249.996300001)
SRBRGI6100863,Нови Пазар,Oholje,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730661","134","2011",,POINT(458671.9051999999 4771487.2512)
SRBRGI6100864,Нови Пазар,Okose,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730637","26","2011",,POINT(446237.6182000004 4783664.2695)
SRBRGI6100865,Нови Пазар,Osaonica,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730645","146","2011",,POINT(444295.4035 4783306.707800001)
SRBRGI6100866,Нови Пазар,Osoje,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730653","1686","2011",,POINT(461446.68090000004 4773919.6127)
SRBRGI6100867,Нови Пазар,Pasji Potok,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730696","13","2011",,POINT(468506.8016999997 4775414.3258)
SRBRGI6100868,Нови Пазар,Pavlje,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730670","134","2011",,POINT(447135.56680000015 4781162.942500001)
SRBRGI6100869,Нови Пазар,Pilorete,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730700","6","2011",,POINT(461628.8454 4784912.6612)
SRBRGI6100870,Нови Пазар,Pobrđe,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730718","2889","2011",,POINT(457261.3817999996 4777225.822899999)
SRBRGI6100871,Нови Пазар,Polokce,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730742","82","2011",,POINT(452608.18429999985 4788517.2129999995)
SRBRGI6100872,Нови Пазар,Pope,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70874","730769","69","2011",,POINT(450893.93649999984 4781696.067600001)
SRBRGI6100873,Пријепоље,Milakovići,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","734918","52","2011",,POINT(403839.8057000004 4785542.858899999)
SRBRGI6100874,Пријепоље,Gostun,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","734535","64","2011",,POINT(398879.2198999999 4782570.328)
SRBRGI6100875,Сјеница,Crvsko,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71072","740187","75","2011",,POINT(411595.551 4773453.579399999)
SRBRGI6100876,Сјеница,Boljare,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71072","739243","30","2011",,POINT(417596.4994000001 4769920.511700001)
SRBRGI6100877,Сјеница,Poda,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71072","739901","14","2011",,POINT(419575.29279999994 4767164.3533)
SRBRGI6100878,Сјеница,Ugao,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71072","740110","474","2011",,POINT(423376.71829999983 4766909.545)
SRBRGI6100879,Тутин,Kovače,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743739","192","2011",,POINT(449986.7603000002 4764040.6800999995)
SRBRGI6100880,Тутин,Ljeskova,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743755","292","2011",,POINT(431807.2065000003 4767827.4704)
SRBRGI6100881,Тутин,Lipica,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743763","36","2011",,POINT(438075.07430000044 4761354.5768)
SRBRGI6100882,Тутин,Lukavica,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743771","337","2011",,POINT(444699.0652999999 4760461.971899999)
SRBRGI6100883,Тутин,Melaje,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743780","449","2011",,POINT(440056.20639999956 4772725.9177)
SRBRGI6100884,Тутин,Mitrova,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743798","974","2011",,POINT(447763.5480000004 4761208.1482)
SRBRGI6100885,Тутин,Morani,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743801","182","2011",,POINT(447591.8644000003 4769591.268100001)
SRBRGI6100886,Тутин,Naboje,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743810","221","2011",,POINT(433494.0273000002 4764119.1666)
SRBRGI6100887,Тутин,Nadumce,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743828","257","2011",,POINT(450665.9275000002 4767068.361400001)
SRBRGI6100888,Тутин,Noćaje,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743844","30","2011",,POINT(445955.31879999954 4770107.2071)
SRBRGI6100889,Тутин,Namga,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743836","139","2011",,POINT(447373.0756000001 4768703.33)
SRBRGI6100890,Тутин,Oraše,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743852","582","2011",,POINT(455343.1690999996 4759857.5603)
SRBRGI6100891,Тутин,Ostrovica,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743887","36","2011",,POINT(443292.2803999996 4763122.2796)
SRBRGI6100892,Тутин,Paljevo,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743895","231","2011",,POINT(451504.27419999987 4762441.3868)
SRBRGI6100893,Тутин,Plenibabe,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743917","108","2011",,POINT(444611.1908 4765913.620100001)
SRBRGI6100894,Тутин,Pope,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743933","94","2011",,POINT(444813.2592000002 4755918.7118999995)
SRBRGI6100895,Тутин,Popiće,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743941","286","2011",,POINT(454189.9424999999 4757822.314200001)
SRBRGI6100896,Тутин,Potrijeb,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743950","279","2011",,POINT(444421.71889999975 4771121.705499999)
SRBRGI6100897,Пријепоље,Oštra Stijena,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","735027","34","2011",,POINT(396086.9439000003 4783720.1778)
SRBRGI6100898,Пријепоље,Brodarevo,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","734438","1845","2011",,POINT(395971.18200000003 4787152.0134)
SRBRGI6100899,Пријепоље,Zavinograđe,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","734632","1265","2011",,POINT(395409.83999999985 4789091.8879)
SRBRGI6100900,Пријепоље,Potok,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","735043","142","2011",,POINT(392381.1015999997 4789294.670499999)
SRBRGI6100901,Пријепоље,Bukovik,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","734446","34","2011",,POINT(393041.92920000013 4790908.050000001)
SRBRGI6100902,Пријепоље,Potkrš,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","735035","102","2011",,POINT(394439.23089999985 4790357.6185)
SRBRGI6100903,Пријепоље,Grobnice,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","734551","232","2011",,POINT(396321.4173999997 4788060.509400001)
SRBRGI6100904,Пријепоље,Koprivna,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","734802","31","2011",,POINT(404060.2269000001 4788729.2596)
SRBRGI6100905,Пријепоље,Mrčkovina,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","734969","16","2011",,POINT(400944.16789999977 4787691.3288)
SRBRGI6100906,Пријепоље,Donji Stranjani,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","734586","79","2011",,POINT(398356.79229999986 4790082.0644000005)
SRBRGI6100907,Пријепоље,Gornji Stranjani,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","734527","61","2011",,POINT(400747.3470999999 4790465.6094)
SRBRGI6100908,Пријепоље,Milošev Dol,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","734934","63","2011",,POINT(403571.4539999999 4796149.259500001)
SRBRGI6100909,Пријепоље,Karaula,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","734748","37","2011",,POINT(405998.2438000003 4796376.1745)
SRBRGI6100910,Сјеница,Aliveroviće,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71072","739146","30","2011",,POINT(432323.06620000023 4777358.989600001)
SRBRGI6100911,Тутин,Draga,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743542","1080","2011",,POINT(448588.2237999998 4749992.292099999)
SRBRGI6100912,Тутин,Vrba,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71188","743364","153","2011",,POINT(447172.6102 4747685.264900001)
SRBRGI6100913,Пријепоље,Slatina,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","70980","735159","161","2011",,POINT(392831.1496000001 4784343.512)
SRBRGI6100914,Сјеница,Kladnica,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71072","739707","363","2011",,POINT(421411.1364000002 4805535.5327)
SRBRGI6100915,Сјеница,Jevik,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71072","739626","32","2011",,POINT(424410.4809999997 4805716.0918000005)
SRBRGI6100916,Сјеница,Sugubine,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71072","740047","155","2011",,POINT(423530.30599999987 4802009.1424)
SRBRGI6100917,Сјеница,Fijulje,,"6","6003","250000",,,,"4","4",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","71072","740144","108","2011",,POINT(425167.12210000027 4799487.2728)
SRBRGI6100918,Бач,Selenča,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80055","800295","2996","2011",,POINT(367068.8280999996 5029983.488700001)
SRBRGI6100919,Бачки Петровац,Kulpín,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80080","800716","2775","2011",,POINT(389558.8602999998 5028443.508099999)
SRBRGI6100920,Бачки Петровац,Báčsky Petrovec,,"6","6002","500000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80080","800694","6155","2011",,POINT(389648.6508999998 5023928.2172)
SRBRGI6100921,Стара Пазова,Stará Pazova,,"6","6002","500000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80420","804428","18602","2011",,POINT(433669.8794999998 4981586.9761)
SRBRGI6100922,Шид,L'uba,,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80497","805050","446","2011",,POINT(373485.53359999973 5001579.262800001)
SRBRGI6100923,Шид,Šíd,,"6","6002","500000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80497","805106","14893","2011",,POINT(360529.6498999996 4998725.259099999)
SRBRGI6100924,Оџаци,Lalit',,"6","6003","250000",,,,"9","9",Latn,"1","1",,"22",Републички геодетски завод,,,,"5","80306","803006","1343","2011",,POINT(372305.09920000006 5042030.1317)
