geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,geometry
SRBRGI5100200,Гувниште,Guvnište,"5101","5","70505",2017/02/01 01:00:00+01,POINT(647869.5290000001 4777543.9651)
SRBRGI5100201,Штит,Štit,"5101","5","70939",2017/02/01 01:00:00+01,POINT(644614.2213000003 4780625.3089000005)
SRBRGI5100202,Басарски камик,Basarski kamik,"5101","5","70939",2017/02/01 01:00:00+01,POINT(638594.4094000002 4780334.134199999)
SRBRGI5100203,Црни врх,Crni vrh,"5101","5","70939",2017/02/01 01:00:00+01,POINT(634313.7072000001 4782366.667400001)
SRBRGI5100204,Китка,Kitka,"5101","5","70939",2017/02/01 01:00:00+01,POINT(635284.3771000002 4786179.254799999)
SRBRGI5100205,Врх,Vrh,"5101","5","70939",2017/02/01 01:00:00+01,POINT(640799.5615999997 4792800.1271)
SRBRGI5100206,Цер,Cer,"5101","5","70939",2017/02/01 01:00:00+01,POINT(630035.3640999999 4793050.8202)
SRBRGI5100207,Турла,Turla,"5101","5","70939",2017/02/01 01:00:00+01,POINT(623473.3535000002 4792002.538899999)
SRBRGI5100208,Арњоса,Arnjosa,"5101","5","70084",2017/02/01 01:00:00+01,POINT(611476.3273999998 4789680.0218)
SRBRGI5100209,Дивна горица,Divna gorica,"5101","5","70084",2017/02/01 01:00:00+01,POINT(600862.4134999998 4784157.495100001)
SRBRGI5100210,Трем,Trem,"5101","7","70084",2017/02/01 01:00:00+01,POINT(595191.1906000003 4781852.352499999)
SRBRGI5100211,Подвис,Podvis,"5101","5","0",2019/10/14 14:25:06+02,POINT(459365.17760000005 4935029.697699999)
SRBRGI5100212,Караула,Karaula,"5105","5","70254",2017/02/01 01:00:00+01,POINT(454793.07660000026 4944435.119000001)
SRBRGI5100213,Китка,Kitka,"5101","4","70718",2017/02/01 01:00:00+01,POINT(560616.6982000005 4746014.220899999)
SRBRGI5100214,Големо Стражиште,Golemo Stražište,"5101","5","70467",2017/02/01 01:00:00+01,POINT(598820.3552000001 4777524.4219)
SRBRGI5100215,Литица,Litica,"5101","5","70467",2017/02/01 01:00:00+01,POINT(601925.5776000004 4774712.8215)
SRBRGI5100216,Големи врх,Golemi vrh,"5101","5","70050",2017/02/01 01:00:00+01,POINT(604246.0001999997 4772713.4715)
SRBRGI5100217,Мечји врх,Mečji vrh,"5101","5","70050",2017/02/01 01:00:00+01,POINT(606842.4937000005 4770570.871300001)
SRBRGI5100218,Младенов врх,Mladenov vrh,"5101","2","70556",2017/02/01 01:00:00+01,POINT(601402.0102000004 4842544.5304000005)
SRBRGI5100219,Сип,Sip,"5101","5","70050",2017/02/01 01:00:00+01,POINT(616341.8283000002 4762482.5637)
SRBRGI5100220,Голаш,Golaš,"5101","5","70050",2017/02/01 01:00:00+01,POINT(609114.9847999997 4766143.610400001)
SRBRGI5100221,Крива бука,Kriva buka,"5101","5","70467",2017/02/01 01:00:00+01,POINT(586360.3010999998 4775457.208000001)
SRBRGI5100222,Говедарац,Govedarac,"5101","5","70726",2017/02/01 01:00:00+01,POINT(582199.5612000003 4778497.6735)
SRBRGI5100223,Велика Тумба,Velika Tumba,"5101","5","70467",2017/02/01 01:00:00+01,POINT(578742.6076999996 4787494.682499999)
SRBRGI5100224,Црно језеро,Crno jezero,"5101","5","70513",2017/02/01 01:00:00+01,POINT(574069.0865000002 4786384.3562)
SRBRGI5100225,Крст,Krst,"5101","5","70513",2017/02/01 01:00:00+01,POINT(570095.6650999999 4785678.8104)
SRBRGI5100226,Црна чука,Crna čuka,"5101","5","70998",2017/02/01 01:00:00+01,POINT(535649.1446000002 4780587.4120000005)
SRBRGI5100227,Биљешка чука,Bilješka čuka,"5101","5","70823",2017/02/01 01:00:00+01,POINT(554125.0356999999 4796296.152799999)
SRBRGI5100228,Ковиљача,Koviljača,"5101","5","71323",2017/02/01 01:00:00+01,POINT(559763.4360999996 4797605.578500001)
SRBRGI5100229,Змијина глава,Zmijina glava,"5101","5","70025",2017/02/01 01:00:00+01,POINT(557243.6717999997 4803422.124)
SRBRGI5100230,Купињак,Kupinjak,"5101","6","70025",2017/02/01 01:00:00+01,POINT(550872.8008000003 4804752.363399999)
SRBRGI5100231,Попова глава,Popova glava,"5101","5","71315",2017/02/01 01:00:00+01,POINT(568373.8990000002 4804801.377699999)
SRBRGI5100232,Црни врх,Crni vrh,"5101","5","71315",2017/02/01 01:00:00+01,POINT(570985.9370999997 4806678.3245)
SRBRGI5100233,Калафат,Kalafat,"5101","7","71064",2017/02/01 01:00:00+01,POINT(579754.0169000002 4805371.259199999)
SRBRGI5100234,Шанчеви,Šančevi,"5101","5","71307",2017/02/01 01:00:00+01,POINT(581672.9112999998 4799223.9838)
SRBRGI5100235,Мосор,Mosor,"5101","5","70467",2017/02/01 01:00:00+01,POINT(588028.7065000003 4787398.42)
SRBRGI5100236,Тумба,Tumba,"5101","5","70467",2017/02/01 01:00:00+01,POINT(584698.5988999996 4783945.2369)
SRBRGI5100237,Соколов камен,Sokolov kamen,"5101","5","70084",2017/02/01 01:00:00+01,POINT(591402.0954999998 4784324.385600001)
SRBRGI5100238,Трештен врх,Trešten vrh,"5101","5","70084",2017/02/01 01:00:00+01,POINT(603540.4094000002 4778565.7839)
SRBRGI5100239,Шљивовички врх,Šljivovički vrh,"5101","6","70084",2017/02/01 01:00:00+01,POINT(610198.0504000001 4779978.066299999)
SRBRGI5100240,Габар,Gabar,"5101","5","70084",2017/02/01 01:00:00+01,POINT(610706.7792999996 4775488.2105)
SRBRGI5100241,Рид,Rid,"5101","5","70939",2017/02/01 01:00:00+01,POINT(621867.1469999999 4773040.0381000005)
SRBRGI5100242,Јеремија,Jeremija,"5101","5","70050",2017/02/01 01:00:00+01,POINT(614395.3693000004 4772459.588400001)
SRBRGI5100243,Виковија,Vikovija,"5101","5","70939",2017/02/01 01:00:00+01,POINT(618020.9621000001 4778883.5524)
SRBRGI5100244,Кајсин вртоп,Kajsin vrtop,"5101","5","70939",2017/02/01 01:00:00+01,POINT(622563.3377999999 4783101.680600001)
SRBRGI5100245,Субина чука,Subina čuka,"5101","5","70939",2017/02/01 01:00:00+01,POINT(644925.2472999999 4786114.771400001)
SRBRGI5100246,Игин вртоп,Igin vrtop,"5101","5","70939",2017/02/01 01:00:00+01,POINT(651372.2300000004 4782920.7148)
SRBRGI5100247,Горњо кале,Gornjo kale,"5101","5","70505",2017/02/01 01:00:00+01,POINT(657820.8002000004 4780634.7434)
SRBRGI5100248,Кула,Kula,"5101","5","71226",2017/02/01 01:00:00+01,POINT(606628.7872000001 4736916.787799999)
SRBRGI5100249,Петиворе,Petivore,"5101","5","70939",2017/02/01 01:00:00+01,POINT(630635.1864 4766821.555400001)
SRBRGI5100250,Нешков врх,Neškov vrh,"5101","5","70505",2017/02/01 01:00:00+01,POINT(642511.2764999997 4765843.669199999)
SRBRGI5100251,Госен,Gosen,"5101","5","70505",2017/02/01 01:00:00+01,POINT(647211.9698999999 4765943.4824)
SRBRGI5100252,Сребрна глава,Srebrna glava,"5101","6","70505",2017/02/01 01:00:00+01,POINT(663011.9062000001 4784190.4276)
SRBRGI5100253,Тупанац,Tupanac,"5101","5","70939",2017/02/01 01:00:00+01,POINT(653959.4428000003 4787798.3188000005)
SRBRGI5100254,Вражја глава,Vražja glava,"5101","5","70939",2017/02/01 01:00:00+01,POINT(645412.7226 4800536.9070999995)
SRBRGI5100255,Голема чука,Golema čuka,"5101","6","70939",2017/02/01 01:00:00+01,POINT(643110.7229000004 4804236.948799999)
SRBRGI5100256,Миџор,Midžor,"5101","9","70939",2017/02/01 01:00:00+01,POINT(635856.0647 4806065.2764)
SRBRGI5100257,Големи камен,Golemi kamen,"5101","5","70602",2017/02/01 01:00:00+01,POINT(632629.6266000001 4810234.822000001)
SRBRGI5100258,Хајдучки камен,Hajdučki kamen,"5101","5","70602",2017/02/01 01:00:00+01,POINT(627444.2748999996 4813507.570800001)
SRBRGI5100259,Рушка чука,Ruška čuka,"5101","5","70602",2017/02/01 01:00:00+01,POINT(617155.4483000003 4823401.757099999)
SRBRGI5100260,Гола чука,Gola čuka,"5101","6","70602",2017/02/01 01:00:00+01,POINT(611762.7880999995 4825967.250499999)
SRBRGI5100261,Градишка чука,Gradiška čuka,"5101","5","70602",2017/02/01 01:00:00+01,POINT(609754.4644999998 4829067.6)
SRBRGI5100262,Потпис,Potpis,"5101","5","70602",2017/02/01 01:00:00+01,POINT(606911.7093000002 4832538.455399999)
SRBRGI5100263,Чука,Čuka,"5101","5","70602",2017/02/01 01:00:00+01,POINT(611592.8041000003 4834810.833900001)
SRBRGI5100264,Звездан,Zvezdan,"5101","5","80225",2017/02/01 01:00:00+01,POINT(502837.8864000002 4959616.3379999995)
SRBRGI5100265,Цвијићев вис,Cvijićev vis,"5101","5","80225",2017/02/01 01:00:00+01,POINT(507573.1440000003 4971331.053200001)
SRBRGI5100266,Тресак,Tresak,"5101","5","70602",2017/02/01 01:00:00+01,POINT(614481.3322999999 4837486.9673999995)
SRBRGI5100267,Јаношица,Janošica,"5101","5","70602",2017/02/01 01:00:00+01,POINT(611461.3721000003 4838482.4640999995)
SRBRGI5100268,Ветрен,Vetren,"5101","5","70556",2017/02/01 01:00:00+01,POINT(608976.4798999997 4840709.479699999)
SRBRGI5100269,Маглен,Maglen,"5101","5","70602",2017/02/01 01:00:00+01,POINT(593801.6030000001 4836708.9056)
SRBRGI5100270,Голи врх,Goli vrh,"5101","4","70602",2017/02/01 01:00:00+01,POINT(590985.3722999999 4832789.183700001)
SRBRGI5100271,Тумба,Tumba,"5101","6","70602",2017/02/01 01:00:00+01,POINT(587603.4880999997 4828785.5934)
SRBRGI5100272,Гола чука,Gola čuka,"5101","5","71129",2017/02/01 01:00:00+01,POINT(577381.6212999998 4828932.239)
SRBRGI5100273,Чапљинац,Čapljinac,"5101","6","71129",2017/02/01 01:00:00+01,POINT(575345.5272000004 4827180.1317)
SRBRGI5100274,Лесковик,Leskovik,"5101","7","70025",2017/02/01 01:00:00+01,POINT(567930.0351 4825950.2136)
SRBRGI5100275,Чардак,Čardak,"5101","5","70025",2017/02/01 01:00:00+01,POINT(563389.71 4826858.1993)
SRBRGI5100276,Седи врх,Sedi vrh,"5101","6","70025",2017/02/01 01:00:00+01,POINT(559421.0403000005 4827996.8358)
SRBRGI5100277,Голи врх,Goli vrh,"5101","5","71307",2017/02/01 01:00:00+01,POINT(571846.2070000004 4810244.6204)
SRBRGI5100278,Ћурлино,Ćurlino,"5101","5","70025",2017/02/01 01:00:00+01,POINT(557547.8307999996 4811550.735099999)
SRBRGI5100279,Врх Бојинце,Vrh Bojince,"5101","5","70670",2017/02/01 01:00:00+01,POINT(545586.1924999999 4818443.012599999)
SRBRGI5100280,Дрењак,Drenjak,"5101","5","70670",2017/02/01 01:00:00+01,POINT(530298.3384999996 4816954.199100001)
SRBRGI5100281,Виљац,Viljac,"5101","5","70459",2017/02/01 01:00:00+01,POINT(493900.33029999956 4818487.0657)
SRBRGI5100282,Љуктен,Ljukten,"5101","5","70459",2017/02/01 01:00:00+01,POINT(487530.87069999985 4820415.484999999)
SRBRGI5100283,Црни врх,Crni vrh,"5101","7","70017",2017/02/01 01:00:00+01,POINT(482127.67140000034 4818883.0153)
SRBRGI5100284,Кавгалија,Kavgalija,"5101","5","70653",2017/02/01 01:00:00+01,POINT(474129.27550000045 4819228.9804)
SRBRGI5100285,Влах,Vlah,"5101","5","71021",2017/02/01 01:00:00+01,POINT(478190.7703 4810222.0167)
SRBRGI5100286,Проклета чука,Prokleta čuka,"5101","5","70017",2017/02/01 01:00:00+01,POINT(488737.6174999997 4814677.1236000005)
SRBRGI5100287,Умљански вис,Umljanski vis,"5101","4","70254",2017/02/01 01:00:00+01,POINT(447431.9491999997 4945132.225099999)
SRBRGI5100288,Жељин,Željin,"5101","9","70017",2017/02/01 01:00:00+01,POINT(484230.5055999998 4813996.884)
SRBRGI5100289,Крст,Krst,"5101","5","70459",2017/02/01 01:00:00+01,POINT(487277.7923999997 4822723.8189)
SRBRGI5100290,Крња јела,Krnja jela,"5101","5","70459",2017/02/01 01:00:00+01,POINT(483281.9146999996 4825414.835000001)
SRBRGI5100291,Средњак,Srednjak,"5101","5","70670",2017/02/01 01:00:00+01,POINT(523791.2492000004 4808020.1382)
SRBRGI5100292,Караула,Karaula,"5101","5","70262",2017/02/01 01:00:00+01,POINT(522646.92399999965 4803426.433)
SRBRGI5100293,Гарвануша,Garvanuša,"5101","5","70262",2017/02/01 01:00:00+01,POINT(529687.3461999996 4805213.697000001)
SRBRGI5100294,Велика Ђулица,Velika Đulica,"5101","7","70670",2017/02/01 01:00:00+01,POINT(535890.1390000004 4804395.730699999)
SRBRGI5100295,Каповац,Kapovac,"5101","5","70998",2017/02/01 01:00:00+01,POINT(540915.2482000003 4801668.091499999)
SRBRGI5100296,Поглед,Pogled,"5101","5","70998",2017/02/01 01:00:00+01,POINT(537684.6792000001 4803431.7195)
SRBRGI5100297,Бела стена,Bela stena,"5101","7","70670",2017/02/01 01:00:00+01,POINT(533185.8936000001 4809611.8694)
SRBRGI5100298,Врх,Vrh,"5101","5","71129",2017/02/01 01:00:00+01,POINT(572387.5118000004 4836123.4759)
SRBRGI5100299,Бршки део,Brški deo,"5101","5","70025",2017/02/01 01:00:00+01,POINT(556841.2955999998 4835100.198100001)
SRBRGI5100300,Хумка,Humka,"5101","2","70629",2017/02/01 01:00:00+01,POINT(405841.4051999999 4885514.134099999)
SRBRGI5100301,Рид,Rid,"5101","2","71285",2017/02/01 01:00:00+01,POINT(581104.2844000002 4793644.479800001)
SRBRGI5100302,Велики врх,Veliki vrh,"5101","5","71005",2017/02/01 01:00:00+01,POINT(542081.7494000001 4834526.9109000005)
SRBRGI5100303,Липов врх,Lipov vrh,"5101","5","71129",2017/02/01 01:00:00+01,POINT(558153.1553999996 4841961.1248)
SRBRGI5100304,Тумба,Tumba,"5101","6","71129",2017/02/01 01:00:00+01,POINT(577252.8525 4840481.4561)
SRBRGI5100305,Глоговачки врх,Glogovački vrh,"5101","5","70602",2017/02/01 01:00:00+01,POINT(593564.9452 4842432.6033)
SRBRGI5100306,Шумлатица,Šumlatica,"5101","5","70556",2017/02/01 01:00:00+01,POINT(589225.1875999998 4848065.9201)
SRBRGI5100307,Мечји вис,Mečji vis,"5101","5","70556",2017/02/01 01:00:00+01,POINT(585596.4199999999 4844437.866800001)
SRBRGI5100308,Шиљак,Šiljak,"5101","6","71129",2017/02/01 01:00:00+01,POINT(571892.2702000001 4847392.0822)
SRBRGI5100309,Велика Вучја глава,Velika Vučja glava,"5101","6","70319",2017/02/01 01:00:00+01,POINT(561541.2204 4846751.7893)
SRBRGI5100310,Јасенова глава,Jasenova glava,"5101","5","71005",2017/02/01 01:00:00+01,POINT(554747.8531999998 4849331.3057)
SRBRGI5100311,Бузак,Buzak,"5101","5","70319",2017/02/01 01:00:00+01,POINT(572522.5970000001 4852977.8002)
SRBRGI5100312,Космати врх,Kosmati vrh,"5101","5","70319",2017/02/01 01:00:00+01,POINT(563159.5033999998 4856400.4572)
SRBRGI5100313,Велики врх,Veliki vrh,"5101","5","70319",2017/02/01 01:00:00+01,POINT(560067.0471999999 4857572.5637)
SRBRGI5100314,Тивла налта,Tivla nalta,"5101","5","70319",2017/02/01 01:00:00+01,POINT(565839.8041000003 4863977.278999999)
SRBRGI5100315,Горуновац,Gorunovac,"5101","5","70904",2017/02/01 01:00:00+01,POINT(545737.1686000004 4868699.946699999)
SRBRGI5100316,Кошући врх,Košući vrh,"5101","5","70904",2017/02/01 01:00:00+01,POINT(544756.0614 4864650.846100001)
SRBRGI5100317,Чукара,Čukara,"5101","5","70904",2017/02/01 01:00:00+01,POINT(537098.6075999998 4856109.6822999995)
SRBRGI5100318,Велики Ветрен,Veliki Vetren,"5101","5","71030",2017/02/01 01:00:00+01,POINT(521271.69039999973 4851033.9625)
SRBRGI5100319,Буковица,Bukovica,"5101","5","71030",2017/02/01 01:00:00+01,POINT(518792.4846000001 4848167.516100001)
SRBRGI5100320,Поглед,Pogled,"5101","5","70378",2017/02/01 01:00:00+01,POINT(518747.63740000036 4841616.816400001)
SRBRGI5100321,Самар,Samar,"5101","7","70653",2017/02/01 01:00:00+01,POINT(495976.75659999996 4844201.1391)
SRBRGI5100322,Ковљеница,Kovljenica,"5101","5","70653",2017/02/01 01:00:00+01,POINT(485788.69039999973 4849094.3533)
SRBRGI5100323,Клупе,Klupe,"5101","5","70653",2017/02/01 01:00:00+01,POINT(478430.9835000001 4847529.8423)
SRBRGI5100324,Црна стена,Crna stena,"5101","6","70742",2017/02/01 01:00:00+01,POINT(448522.02689999994 4849034.9276)
SRBRGI5100325,Крстановац,Krstanovac,"5101","2","70564",2017/02/01 01:00:00+01,POINT(430147.2522 4825179.355699999)
SRBRGI5100326,Ветриње,Vetrinje,"5101","5","70742",2017/02/01 01:00:00+01,POINT(445484.8996000001 4852223.0353999995)
SRBRGI5100327,Лис,Lis,"5101","5","70742",2017/02/01 01:00:00+01,POINT(435111.18759999983 4849309.400699999)
SRBRGI5100328,Станојев врх,Stanojev vrh,"5101","5","70742",2017/02/01 01:00:00+01,POINT(435407.45550000016 4842917.649900001)
SRBRGI5100329,Караула,Karaula,"5101","5","70041",2017/02/01 01:00:00+01,POINT(433234.9573999997 4836617.4231)
SRBRGI5100330,Вршак,Vršak,"5101","5","70564",2017/02/01 01:00:00+01,POINT(439493.37119999994 4833268.188100001)
SRBRGI5100331,Шутељ,Šutelj,"5101","5","70564",2017/02/01 01:00:00+01,POINT(436436.0548999999 4830141.3804)
SRBRGI5100332,Маглич,Maglič,"5101","5","70041",2017/02/01 01:00:00+01,POINT(427678.8317 4833326.4223)
SRBRGI5100333,Црна чука,Crna čuka,"5101","5","70688",2017/02/01 01:00:00+01,POINT(509960.5650000004 4788268.0835)
SRBRGI5100334,Пожар,Požar,"5101","7","70343",2017/02/01 01:00:00+01,POINT(510600.95050000027 4791685.977700001)
SRBRGI5100335,Гудурички врх,Gudurički vrh,"5101","5","80128",2017/02/01 01:00:00+01,POINT(532431.9995999997 4998268.335999999)
SRBRGI5100336,Главица,Glavica,"5101","5","80144",2017/02/01 01:00:00+01,POINT(484430.5888 5047529.3795)
SRBRGI5100337,Садалац,Sadalac,"5101","5","70041",2017/02/01 01:00:00+01,POINT(423571.43200000003 4833124.1479)
SRBRGI5100338,Велики Остреш,Veliki Ostreš,"5101","5","70041",2017/02/01 01:00:00+01,POINT(422135.99849999975 4836859.212300001)
SRBRGI5100339,Тилва Меил,Tilva Meil,"5101","5","70319",2017/02/01 01:00:00+01,POINT(567291.4072000002 4870146.0272)
SRBRGI5100340,Микуљ,Mikulj,"5101","5","70327",2017/02/01 01:00:00+01,POINT(567257.0114000002 4874695.2820999995)
SRBRGI5100341,Оштри камен,Oštri kamen,"5101","5","70327",2017/02/01 01:00:00+01,POINT(563450.2669000002 4875770.374500001)
SRBRGI5100342,Курматура,Kurmatura,"5101","5","70327",2017/02/01 01:00:00+01,POINT(569359.3507000003 4878077.3474)
SRBRGI5100343,Велика Треста,Velika Tresta,"5101","7","70327",2017/02/01 01:00:00+01,POINT(565909.7062999997 4881353.689300001)
SRBRGI5100344,Велики крш,Veliki krš,"5101","5","70530",2017/02/01 01:00:00+01,POINT(569575.7802999998 4882464.941500001)
SRBRGI5100345,Бељаница,Beljanica,"5101","9","70530",2017/02/01 01:00:00+01,POINT(555970.2165999999 4884517.98)
SRBRGI5100346,Речички врх,Rečički vrh,"5101","5","70530",2017/02/01 01:00:00+01,POINT(553845.2112999996 4887293.2664)
SRBRGI5100347,Чукара,Čukara,"5101","5","70491",2017/02/01 01:00:00+01,POINT(548458.2176000001 4886283.018999999)
SRBRGI5100348,Горуњски врх,Gorunjski vrh,"5101","5","70491",2017/02/01 01:00:00+01,POINT(543394.0826000003 4883587.332900001)
SRBRGI5100349,Ћуковац,Ćukovac,"5101","5","71200",2017/02/01 01:00:00+01,POINT(532598.0026000002 4878937.271400001)
SRBRGI5100350,Велики Грабар,Veliki Grabar,"5101","5","71200",2017/02/01 01:00:00+01,POINT(538353.8260000004 4871272.7399)
SRBRGI5100351,Камењар,Kamenjar,"5101","5","70491",2017/02/01 01:00:00+01,POINT(526068.6146999998 4881212.4748)
SRBRGI5100352,Облогар,Oblogar,"5101","5","70491",2017/02/01 01:00:00+01,POINT(524037.66889999993 4885928.0429)
SRBRGI5100353,Врлански хум,Vrlanski hum,"5101","5","71056",2017/02/01 01:00:00+01,POINT(518796.26240000036 4890254.915100001)
SRBRGI5100354,Лиса,Lisa,"5101","5","71056",2017/02/01 01:00:00+01,POINT(512704.1529000001 4890735.7301)
SRBRGI5100355,Парлози,Parlozi,"5101","5","71277",2017/02/01 01:00:00+01,POINT(505372.93090000004 4895615.450099999)
SRBRGI5100356,Гвоздењак,Gvozdenjak,"5101","5","71277",2017/02/01 01:00:00+01,POINT(503332.7246000003 4894441.756100001)
SRBRGI5100357,Висак,Visak,"5101","5","71013",2017/02/01 01:00:00+01,POINT(493643.0421000002 4891127.075999999)
SRBRGI5100358,Калварија,Kalvarija,"5101","2","80454",2017/02/01 01:00:00+01,POINT(445773.77219999954 5006332.138499999)
SRBRGI5100359,Вис,Vis,"5101","2","70165",2017/02/01 01:00:00+01,POINT(446885.19180000015 4913120.9343)
SRBRGI5100360,Врапче брдо,Vrapče brdo,"5101","5","70700",2017/02/01 01:00:00+01,POINT(436446.64439999964 4912004.618799999)
SRBRGI5100361,Љубина стена,Ljubina stena,"5104","4","70955",2017/02/01 01:00:00+01,POINT(420660.2865000004 4844388.131200001)
SRBRGI5100362,Шупљаја,Šupljaja,"5101","5","70076",2017/02/01 01:00:00+01,POINT(498010.35699999984 4885413.817399999)
SRBRGI5100363,Стругар,Strugar,"5101","5","70645",2017/02/01 01:00:00+01,POINT(503545.18680000026 4877797.638699999)
SRBRGI5100364,Марјанова чука,Marjanova čuka,"5101","5","70645",2017/02/01 01:00:00+01,POINT(501232.4590999996 4874409.113)
