geoidentifikator,name_1,name_2,localtype,znacaj,matbro,matbrnas,brojstanovnika,godinapopisa,editdate,geometry
SRBRGI6018871,Кожњар,Kožnjar,"6004","2","90069",,,,2017/02/01 01:00:00+01,POINT(432543.79389999993 4715533.640799999)
SRBRGI6018872,Ћелај,Ćelaj,"6004","2","90069",,,,2017/02/01 01:00:00+01,POINT(443582.2907999996 4713984.7096)
SRBRGI6018873,Борић,Borić,"6004","3","90069",,,,2017/02/01 01:00:00+01,POINT(445249.1690999996 4714671.3047)
SRBRGI6018874,Хаљибиш,Haljibiš,"6004","2","90123",,,,2017/02/01 01:00:00+01,POINT(476555.97389999963 4716107.4003)
SRBRGI6018875,Камберовић,Kamberović,"6004","2","90123",,,,2017/02/01 01:00:00+01,POINT(469687.48929999955 4725191.6789)
SRBRGI6018876,Хисенај,Hisenaj,"6004","2","90271",,,,2017/02/01 01:00:00+01,POINT(475834.01669999957 4726010.719699999)
SRBRGI6018877,Хотић,Hotić,"6004","2","90123",,,,2017/02/01 01:00:00+01,POINT(475873.70430000033 4724712.935900001)
SRBRGI6018878,Хавол,Havol,"6004","2","90123",,,,2017/02/01 01:00:00+01,POINT(475077.06269999966 4725896.7948)
SRBRGI6018879,Пурај,Puraj,"6004","2","90271",,,,2017/02/01 01:00:00+01,POINT(477068.7176999999 4722921.5493)
SRBRGI6018880,Кодер,Koder,"6004","2","90271",,,,2017/02/01 01:00:00+01,POINT(476116.21580000035 4722144.3342)
SRBRGI6018881,Хоџавић Махала,Hodžavić Mahala,"6004","2","90271",,,,2017/02/01 01:00:00+01,POINT(479836.6797000002 4722008.459100001)
SRBRGI6018882,Нураку Махала,Nuraku Mahala,"6004","2","90271",,,,2017/02/01 01:00:00+01,POINT(480480.28000000026 4722541.5956)
SRBRGI6018883,Махмутовић Махала,Mahmutović Mahala,"6004","2","90271",,,,2017/02/01 01:00:00+01,POINT(479535.71559999976 4722622.2937)
SRBRGI6018884,Сиљковић Махала,Siljković Mahala,"6004","2","90271",,,,2017/02/01 01:00:00+01,POINT(481442.7037000004 4722561.4394000005)
SRBRGI6018885,Махала Бајрактари,Mahala Bajraktari,"6004","2","90271",,,,2017/02/01 01:00:00+01,POINT(479560.18960000016 4723304.2586)
SRBRGI6018886,Годен Махала ,Goden Mahala,"6004","2","90271",,,,2017/02/01 01:00:00+01,POINT(481032.5987999998 4723185.8574)
SRBRGI6018887,Кадријевић Махала,Kadrijević Mahala,"6004","2","90271",,,,2017/02/01 01:00:00+01,POINT(481286.0318 4723789.0089)
SRBRGI6018888,Стримцак Махала,Strimcak Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(484069.45239999983 4723089.4255)
SRBRGI6018889,Демак Махала,Demak Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(484452.5697999997 4722594.124500001)
SRBRGI6018890,Франц Махала,Franc Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(484816.63719999976 4722236.4070999995)
SRBRGI6018891,Челопек Махала,Čelopek Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(485520.64859999996 4722656.301899999)
SRBRGI6018892,Спахијовић Махала,Spahijović Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(486129.1914999997 4722132.425899999)
SRBRGI6018893,Ђокић Махала,Đokić Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(487187.52699999977 4721635.008199999)
SRBRGI6018894,Хоти Махала,Hoti Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(488568.65479999967 4723058.4694)
SRBRGI6018895,Абазовић Махала,Abazović Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(486970.5683000004 4722989.6776)
SRBRGI6018896,Караџ Махала,Karadž Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(491352.09750000015 4722459.131100001)
SRBRGI6018897,Душак Махала,Dušak Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(492410.4330000002 4722453.839400001)
SRBRGI6018898,Мужак Махала,Mužak Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(492447.47470000014 4721728.8796)
SRBRGI6018899,Ђемуш Махала,Đemuš Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(493648.68539999984 4722141.6304)
SRBRGI6018900,Шех Махала,Šeh Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(496027.2737999996 4722526.6557)
SRBRGI6018901,Колонија,Kolonija,"6004","3","90204",,,,2017/02/01 01:00:00+01,POINT(504238.68010000046 4723761.468599999)
SRBRGI6018902,Ново Село,Novo Selo,"6004","4","90204",,,,2017/02/01 01:00:00+01,POINT(506701.0806999998 4721910.2062)
SRBRGI6018903,Гларева Махала,Glareva Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(489141.5251000002 4724321.0635)
SRBRGI6018904,Гашан Махала,Gašan Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(486776.1453999998 4725300.023800001)
SRBRGI6018905,Курумељ,Kurumelj,"6004","4","90034",,,,2017/02/01 01:00:00+01,POINT(491824.40529999975 4725437.6074)
SRBRGI6018906,Караћица,Karaćica,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(492237.15610000025 4725147.8881)
SRBRGI6018907,Нико Махала,Niko Mahala,"6004","2","90034",,,,2017/02/01 01:00:00+01,POINT(492987.2514000004 4724250.948799999)
SRBRGI6018908,Незировић Махала,Nezirović Mahala,"6004","2","90263",,,,2017/02/01 01:00:00+01,POINT(525869.3074000003 4722676.9869)
SRBRGI6018909,Буђеница,Buđenica,"6004","2","90140",,,,2017/02/01 01:00:00+01,POINT(542568.2236000001 4721763.095799999)
SRBRGI6018910,Исуфи,Isufi,"6004","2","90140",,,,2017/02/01 01:00:00+01,POINT(549565.4379000003 4724252.583699999)
SRBRGI6018911,Мехметовић Махала,Mehmetović Mahala,"6004","2","90140",,,,2017/02/01 01:00:00+01,POINT(550220.2829999998 4724298.8859)
SRBRGI6018912,Верчељ,Verčelj,"6004","4","90140",,,,2017/02/01 01:00:00+01,POINT(551172.1233999999 4725118.5668)
SRBRGI6018913,Рамна Баја,Ramna Baja,"6004","2","90140",,,,2017/02/01 01:00:00+01,POINT(551082.1649000002 4722212.642100001)
SRBRGI6018914,Маљоки,Maljoki,"6004","2","90140",,,,2017/02/01 01:00:00+01,POINT(553243.8150000004 4723573.926200001)
SRBRGI6018915,Мушица,Mušica,"6004","2","90140",,,,2017/02/01 01:00:00+01,POINT(554487.3591999998 4721686.1203000005)
SRBRGI6018916,Душица,Dušica,"6004","2","90140",,,,2017/02/01 01:00:00+01,POINT(557934.8870000001 4723716.8014)
SRBRGI6018917,Робелска Махала,Robelska Mahala,"6004","2","90140",,,,2017/02/01 01:00:00+01,POINT(558268.2626999998 4722954.799900001)
SRBRGI6018918,Поповски Рид,Popovski Rid,"6004","2","90140",,,,2017/02/01 01:00:00+01,POINT(562525.8004000001 4723791.450999999)
SRBRGI6018919,Куртовић Махала,Kurtović Mahala,"6004","4","90263",,,,2017/02/01 01:00:00+01,POINT(525448.6116000004 4728683.6808)
SRBRGI6018920,Метовић Махала,Metović Mahala,"6004","4","90263",,,,2017/02/01 01:00:00+01,POINT(530883.6933000004 4725710.0228)
SRBRGI6018921,Аматевић Махала,Amatević Mahala,"6004","4","90263",,,,2017/02/01 01:00:00+01,POINT(523826.1832999997 4725105.4487)
SRBRGI6018922,Таировић Махала,Tairović Mahala,"6004","3","90263",,,,2017/02/01 01:00:00+01,POINT(521152.82799999975 4728460.372099999)
SRBRGI6018923,Каљин,Kaljin,"6004","4","90158",,,,2017/02/01 01:00:00+01,POINT(473817.1009999998 4779274.9113)
SRBRGI6018924,Аликурти,Alikurti,"6004","3","90123",,,,2017/02/01 01:00:00+01,POINT(477859.7109000003 4715635.7796)
SRBRGI6018925,Божаља,Božalja,"6004","2","90123",,,,2017/02/01 01:00:00+01,POINT(477304.0848000003 4716127.9056)
SRBRGI6018926,Краснић,Krasnić,"6004","3","90123",,,,2017/02/01 01:00:00+01,POINT(476236.48890000023 4716437.468699999)
SRBRGI6018927,Залогај Махала,Zalogaj Mahala,"6004","2","90123",,,,2017/02/01 01:00:00+01,POINT(480498.93489999976 4711921.683599999)
SRBRGI6018928,Јавор Махала,Javor Mahala,"6004","2","90123",,,,2017/02/01 01:00:00+01,POINT(480201.27809999976 4711690.172700001)
SRBRGI6018929,Топаловић Махала,Topalović Mahala,"6004","2","90123",,,,2017/02/01 01:00:00+01,POINT(480584.9247000003 4711458.661800001)
SRBRGI6018930,Дрезга,Drezga,"6004","3","90239",,,,2017/02/01 01:00:00+01,POINT(457040.3491000002 4713317.9582)
SRBRGI6018931,Каменица,Kamenica,"6004","4","90239",,,,2017/02/01 01:00:00+01,POINT(453492.2795000002 4712889.3323)
SRBRGI6018932,Доње Баране,Donje Barane,"6004","3","90239",,,,2017/02/01 01:00:00+01,POINT(452641.64240000024 4714008.5221)
SRBRGI6018933,Горње Баране,Gornje Barane,"6004","3","90239",,,,2017/02/01 01:00:00+01,POINT(450920.5242999997 4714064.0847)
SRBRGI6018934,Грвала,Grvala,"6004","4","90069",,,,2017/02/01 01:00:00+01,POINT(446524.83079999965 4714565.676100001)
SRBRGI6018935,Папић,Papić,"6003","5","90069","902551","343","1991",2017/02/01 01:00:00+01,POINT(446574.3929000003 4711571.5974)
SRBRGI6018936,Ново Папраћане,Novo Papraćane,"6004","4","90069",,,,2017/02/01 01:00:00+01,POINT(446173.8898 4712428.9564)
SRBRGI6018937,Рам Осман,Ram Osman,"6004","3","90069",,,,2017/02/01 01:00:00+01,POINT(442326.0346999997 4715430.4504)
SRBRGI6018938,Истрефај,Istrefaj,"6004","4","90069",,,,2017/02/01 01:00:00+01,POINT(443549.21779999975 4715762.713099999)
SRBRGI6018939,Зећај,Zećaj,"6004","3","90069",,,,2017/02/01 01:00:00+01,POINT(443621.9784000004 4714722.898499999)
SRBRGI6018940,Бећирад,Bećirad,"6004","3","90069",,,,2017/02/01 01:00:00+01,POINT(443411.6342000002 4713579.896299999)
SRBRGI6018941,Залит,Zalit,"6004","4","90069",,,,2017/02/01 01:00:00+01,POINT(441846.53890000004 4713178.8356)
SRBRGI6018942,Лоћане,Loćane,"6003","5","90069","902497","737","1991",2017/02/01 01:00:00+01,POINT(440961.4314000001 4708328.547700001)
SRBRGI6018943,Бакса,Baksa,"6004","3","90069",,,,2017/02/01 01:00:00+01,POINT(443445.1013000002 4703993.9144)
SRBRGI6018944,Пепша,Pepša,"6004","4","90069",,,,2017/02/01 01:00:00+01,POINT(440263.48039999977 4703703.533600001)
SRBRGI6018945,Дреновачке Шуме,Drenovačke Šume,"6004","3","90069",,,,2017/02/01 01:00:00+01,POINT(441949.93790000025 4705780.6492)
SRBRGI6018946,Преколука,Prekoluka,"6004","4","90069",,,,2017/02/01 01:00:00+01,POINT(445758.5036000004 4706472.807)
SRBRGI6018947,Шавар,Šavar,"6004","4","90069",,,,2017/02/01 01:00:00+01,POINT(448623.94680000003 4704313.8027)
SRBRGI6018948,Горњи Битеш,Gornji Biteš,"6004","5","90069",,,,2017/02/01 01:00:00+01,POINT(449473.26099999994 4704543.990700001)
SRBRGI6018949,Додић,Dodić,"6004","3","90069",,,,2017/02/01 01:00:00+01,POINT(447181.09410000034 4708225.5155)
SRBRGI6018950,Станка,Stanka,"6004","4","90085",,,,2017/02/01 01:00:00+01,POINT(450967.28920000046 4705653.760399999)
SRBRGI6018951,Златина,Zlatina,"6004","4","90085",,,,2017/02/01 01:00:00+01,POINT(451237.1646999996 4706336.3868)
SRBRGI6018952,Багаши,Bagaši,"6004","4","90069",,,,2017/02/01 01:00:00+01,POINT(449289.11259999964 4709564.365800001)
SRBRGI6018953,Бандера ,Bandera,"6004","4","90069",,,,2017/02/01 01:00:00+01,POINT(447709.5469000004 4709405.615499999)
SRBRGI6018954,Стража,Straža,"6004","4","90085",,,,2017/02/01 01:00:00+01,POINT(456148.50270000007 4706657.194800001)
SRBRGI6018955,Ђон,Đon,"6004","4","90085",,,,2017/02/01 01:00:00+01,POINT(455555.17339999974 4705590.260399999)
SRBRGI6018956,Велика Бара,Velika Bara,"6004","4","90085",,,,2017/02/01 01:00:00+01,POINT(452578.60500000045 4708071.527899999)
SRBRGI6018957,Муха,Muha,"6004","4","90085",,,,2017/02/01 01:00:00+01,POINT(457790.90699999966 4705939.5111)
SRBRGI6018958,Шабан Махала,Šaban Mahala,"6004","4","90085",,,,2017/02/01 01:00:00+01,POINT(460651.0586000001 4707106.3259)
SRBRGI6018959,Чалак Махала,Čalak Mahala,"6004","3","90085",,,,2017/02/01 01:00:00+01,POINT(461178.1096999999 4707501.6142)
SRBRGI6018960,Кече Махала,Keče Mahala,"6004","3","90085",,,,2017/02/01 01:00:00+01,POINT(460228.78280000016 4708187.4156)
SRBRGI6018961,Вардиште,Vardište,"6004","4","90085",,,,2017/02/01 01:00:00+01,POINT(458287.66330000013 4708384.266000001)
SRBRGI6018962,Малевић,Malević,"6004","4","90123",,,,2017/02/01 01:00:00+01,POINT(463027.56879999954 4707444.6829)
SRBRGI6018963,Рудај,Rudaj,"6004","4","90212",,,,2017/02/01 01:00:00+01,POINT(468083.7664000001 4706150.867799999)
SRBRGI6018964,Кастрат Махала,Kastrat Mahala,"6004","3","90212",,,,2017/02/01 01:00:00+01,POINT(473465.40220000036 4705531.741599999)
SRBRGI6018965,Гоћве Махала,Goćve Mahala,"6004","3","90212",,,,2017/02/01 01:00:00+01,POINT(474474.7895999998 4705317.4287)
SRBRGI6018966,Кастрат Махала,Kastrat Mahala,"6004","3","90212",,,,2017/02/01 01:00:00+01,POINT(473231.2455000002 4707234.3387)
SRBRGI6018967,Велики Турјак,Veliki Turjak,"6004","3","90212",,,,2017/02/01 01:00:00+01,POINT(473266.9643000001 4706186.5866)
SRBRGI6018968,Мали Турјак,Mali Turjak,"6004","4","90212",,,,2017/02/01 01:00:00+01,POINT(473770.9966000002 4705083.2719)
SRBRGI6018969,Минол,Minol,"6004","4","90212",,,,2017/02/01 01:00:00+01,POINT(478644.63129999954 4703987.8947)
SRBRGI6018970,Каплан Махала,Kaplan Mahala,"6004","4","90123",,,,2017/02/01 01:00:00+01,POINT(477061.09690000024 4707595.4957)
SRBRGI6018971,Љац Махала,Ljac Mahala,"6004","4","90123",,,,2017/02/01 01:00:00+01,POINT(476866.62770000007 4708805.9669)
SRBRGI6018972,Дела,Dela,"6004","4","90123",,,,2017/02/01 01:00:00+01,POINT(476811.06510000024 4709782.281400001)
SRBRGI6018973,Зез Махала,Zez Mahala,"6004","4","90123",,,,2017/02/01 01:00:00+01,POINT(479528.34130000044 4707932.8401)
SRBRGI6018974,Хаџовић Махала,Hadžović Mahala,"6004","3","90123",,,,2017/02/01 01:00:00+01,POINT(479896.27859999985 4709252.4835)
SRBRGI6018975,Тахировић Махала,Tahirović Mahala,"6004","3","90123",,,,2017/02/01 01:00:00+01,POINT(480864.65550000034 4707122.5835)
SRBRGI6018976,Тупан Махала,Tupan Mahala,"6004","4","90123",,,,2017/02/01 01:00:00+01,POINT(479430.61099999957 4708969.378799999)
SRBRGI6018977,Баловић Махала,Balović Mahala,"6004","3","90123",,,,2017/02/01 01:00:00+01,POINT(480420.1546 4706741.582699999)
SRBRGI6018978,Хаџовић Махала,Hadžović Mahala,"6004","3","90123",,,,2017/02/01 01:00:00+01,POINT(480674.1551000001 4706363.227700001)
SRBRGI6018979,Суво Поље,Suvo Polje,"6004","4","90123",,,,2017/02/01 01:00:00+01,POINT(482483.90869999956 4707397.750600001)
SRBRGI6018980,Хазировић Махала,Hazirović Mahala,"6004","3","90123",,,,2017/02/01 01:00:00+01,POINT(481695.44880000036 4708143.877)
SRBRGI6018981,Уковић Махала,Uković Mahala,"6004","3","90123",,,,2017/02/01 01:00:00+01,POINT(481174.21860000025 4709609.671599999)
SRBRGI6018982,Хаљитај,Haljitaj,"6004","4","90280",,,,2017/02/01 01:00:00+01,POINT(485865.2905000001 4703672.409700001)
SRBRGI6018983,Рамај,Ramaj,"6004","4","90280",,,,2017/02/01 01:00:00+01,POINT(486611.41700000037 4703823.2225)
SRBRGI6018984,Махала е Мале,Mahala e Male,"6004","3","90280",,,,2017/02/01 01:00:00+01,POINT(485404.9145999998 4705585.351)
SRBRGI6018985,Метовић Махала,Metović Mahala,"6004","3","90280",,,,2017/02/01 01:00:00+01,POINT(485809.7279000003 4705720.288799999)
SRBRGI6018986,Кајовић Махала,Kajović Mahala,"6004","3","90280",,,,2017/02/01 01:00:00+01,POINT(485254.1018000003 4706625.1656)
SRBRGI6018987,Мухаџер Махала,Muhadžer Mahala,"6004","3","90034",,,,2017/02/01 01:00:00+01,POINT(486214.54119999986 4706831.540999999)
SRBRGI6018988,Исљамовић Махала,Isljamović Mahala,"6004","3","90034",,,,2017/02/01 01:00:00+01,POINT(488119.5449999999 4707188.7292)
SRBRGI6018989,Муниш Махала,Muniš Mahala,"6004","4","90280",,,,2017/02/01 01:00:00+01,POINT(487913.1695999997 4706220.352299999)
SRBRGI6018990,Битић Махала,Bitić Mahala,"6004","4","90034",,,,2017/02/01 01:00:00+01,POINT(485944.6656999998 4709200.8895)
SRBRGI6018991,Пљакићи,Pljakići,"6004","4","90034",,,,2017/02/01 01:00:00+01,POINT(491453.3016999997 4708982.607799999)
SRBRGI6018992,Махала Љугит,Mahala Ljugit,"6004","4","90034",,,,2017/02/01 01:00:00+01,POINT(491135.8010999998 4709617.609099999)
SRBRGI6018993,Махала Фони,Mahala Foni,"6004","4","90034",,,,2017/02/01 01:00:00+01,POINT(492731.24179999996 4708546.044399999)
SRBRGI6018994,Шурлићи,Šurlići,"6004","4","90166",,,,2017/02/01 01:00:00+01,POINT(493810.74399999995 4707958.668199999)
SRBRGI6018995,Карамети,Karameti,"6004","3","90166",,,,2017/02/01 01:00:00+01,POINT(493988.5848000003 4704488.1218)
SRBRGI6018996,Метовићи,Metovići,"6004","4","90166",,,,2017/02/01 01:00:00+01,POINT(496090.9682 4704614.4497)
SRBRGI6018997,Олури,Oluri,"6004","4","90166",,,,2017/02/01 01:00:00+01,POINT(495620.56060000043 4705231.125700001)
SRBRGI6018998,Ризани,Rizani,"6004","3","90166",,,,2017/02/01 01:00:00+01,POINT(495693.59619999956 4703962.5857)
SRBRGI6018999,Махала Лаз,Mahala Laz,"6004","4","90166",,,,2017/02/01 01:00:00+01,POINT(493847.76680000033 4709162.800799999)
SRBRGI6019000,Голеш,Goleš,"6004","3","90166",,,,2017/02/01 01:00:00+01,POINT(500398.8233000003 4709452.501599999)
SRBRGI6019001,Доња Махала,Donja Mahala,"6004","3","90166",,,,2017/02/01 01:00:00+01,POINT(516393.05840000045 4706143.263800001)
SRBRGI6019002,Горња Махала,Gornja Mahala,"6004","3","90166",,,,2017/02/01 01:00:00+01,POINT(517407.07600000035 4706587.764699999)
SRBRGI6019003,Асановићи,Asanovići,"6004","4","90042",,,,2017/02/01 01:00:00+01,POINT(525979.8855999997 4706558.729599999)
SRBRGI6019004,Чаколци,Čakolci,"6004","4","90042",,,,2017/02/01 01:00:00+01,POINT(525503.6346000005 4709699.3401)
SRBRGI6019005,Џамијска Махала,Džamijska Mahala,"6004","3","90042",,,,2017/02/01 01:00:00+01,POINT(526329.1361999996 4709643.7775)
SRBRGI6019006,Беленица,Belenica,"6004","4","90042",,,,2017/02/01 01:00:00+01,POINT(526297.3860999998 4708558.9837)
SRBRGI6019007,Доње Жеговце,Donje Žegovce,"6004","4","90042",,,,2017/02/01 01:00:00+01,POINT(525313.1342000002 4707032.334799999)
SRBRGI6019008,Горњи Жеговац,Gornji Žegovac,"6004","3","90042",,,,2017/02/01 01:00:00+01,POINT(528226.2024999997 4705960.770199999)
SRBRGI6019009,Амитовићи,Amitovići,"6004","4","90042",,,,2017/02/01 01:00:00+01,POINT(528027.7646000003 4706653.979900001)
SRBRGI6019010,Таири,Tairi,"6004","3","90042",,,,2017/02/01 01:00:00+01,POINT(527607.0762999998 4705460.706700001)
SRBRGI6019011,Рударци,Rudarci,"6004","4","90042",,,,2017/02/01 01:00:00+01,POINT(528377.0153000001 4705008.268300001)
SRBRGI6019012,Маљок Мала,Maljok Mala,"6004","3","90042",,,,2017/02/01 01:00:00+01,POINT(531917.1474000001 4704992.393300001)
SRBRGI6019013,Марковац,Markovac,"6004","4","90042",,,,2017/02/01 01:00:00+01,POINT(530917.0203999998 4705270.2064)
SRBRGI6019014,Искрут,Iskrut,"6004","4","90042",,,,2017/02/01 01:00:00+01,POINT(529075.5166999996 4706556.084000001)
SRBRGI6019015,Шошиварци,Šošivarci,"6004","4","90042",,,,2017/02/01 01:00:00+01,POINT(531298.0210999995 4706040.145500001)
SRBRGI6019016,Ручовићи,Ručovići,"6004","4","90042",,,,2017/02/01 01:00:00+01,POINT(531996.5225 4705714.7073)
SRBRGI6019017,Ћесовићи,Ćesovići,"6004","3","90042",,,,2017/02/01 01:00:00+01,POINT(532575.9611999998 4706056.020500001)
SRBRGI6019018,Брколи Махала,Brkoli Mahala,"6004","3","90042",,,,2017/02/01 01:00:00+01,POINT(532004.4600999998 4706476.708799999)
