geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,shape_length,geometry
SRBRGI4000419,Кепина ливада,Kepina livada,"4006","2","70343",2017/02/01 01:00:00+01,191.416841851942,"MULTILINESTRING((489665.98699999973 4786734.579399999,489790.34140000027 4786589.0583))"
SRBRGI4000420,Доња Демина ливада,Donja Demina livada,"4006","2","70343",2017/02/01 01:00:00+01,367.999928645967,"MULTILINESTRING((495069.70430000033 4781141.783299999,495260.20469999965 4781456.6381))"
SRBRGI4000421,Велика ливада,Velika livada,"4006","2",,2017/02/01 01:00:00+01,789.954535360003,"MULTILINESTRING((493338.76570000034 4777367.493100001,494106.0588999996 4777179.638599999))"
SRBRGI4000422,Равна шума,Ravna šuma,"4000","2","70343",2017/02/01 01:00:00+01,4827.6804469113,"MULTILINESTRING((503024.59979999997 4807420.3939,505818.60539999977 4803483.386))"
SRBRGI4000423,Криве њиве,Krive njive,"4004","2","70343",2017/02/01 01:00:00+01,563.577574623399,"MULTILINESTRING((502410.5881000003 4791146.5987,502406.61930000037 4791710.1623))"
SRBRGI4000424,Сагоњевске ливаде,Sagonjevske livade,"4006","2","70688",2017/02/01 01:00:00+01,1224.2123422882,"MULTILINESTRING((511482.3203999996 4789335.858200001,511978.4151999997 4788216.668400001))"
SRBRGI4000425,Михајлова ливада,Mihajlova livada,"4006","2","70670",2017/02/01 01:00:00+01,356.415719813256,"MULTILINESTRING((523112.4252000004 4810091.328400001,523465.64470000006 4810138.953500001))"
SRBRGI4000426,Шуме,Šume,"4000","2","70670",2017/02/01 01:00:00+01,1535.20887259616,"MULTILINESTRING((532616.0288000004 4825027.5199,533338.3426999999 4826382.189200001))"
SRBRGI4000427,Међуханска шума,Međuhanska šuma,"4000","2","70262",2017/02/01 01:00:00+01,1505.41469279252,"MULTILINESTRING((524769.4232000001 4795734.312100001,525415.0077999998 4797094.2731))"
SRBRGI4000428,Виногради,Vinogradi,"4005","2","70262",2017/02/01 01:00:00+01,2579.42979877831,"MULTILINESTRING((529163.8685999997 4794152.825999999,530122.9851000002 4791758.342))"
SRBRGI4000429,Кашеварски виногради,Kaševarski vinogradi,"4005","2","70262",2017/02/01 01:00:00+01,1812.18513876792,"MULTILINESTRING((520021.6001000004 4788871.491800001,521830.6922000004 4788977.3254))"
SRBRGI4000430,Виногради,Vinogradi,"4005","2","70262",2017/02/01 01:00:00+01,1019.40456398571,"MULTILINESTRING((520860.78249999974 4795760.5536,521743.83110000007 4795251.229699999))"
SRBRGI4000431,Ливаде,Livade,"4006","2","70688",2017/02/01 01:00:00+01,1538.32394230029,"MULTILINESTRING((501869.69049999956 4785038.4618999995,503407.5842000004 4785074.8421))"
SRBRGI4000432,Клапина ливада,Klapina livada,"4006","2","70688",2017/02/01 01:00:00+01,730.38141982617,"MULTILINESTRING((505325.08210000023 4779624.7239,505817.86950000003 4780163.8135))"
SRBRGI4000433,Велика ливада,Velika livada,"4006","2","90247",2017/02/01 01:00:00+01,1256.62891830917,"MULTILINESTRING((506506.70050000027 4774254.275900001,506783.8520999998 4775479.9607))"
SRBRGI4000434,Гргурски виногради,Grgurski vinogradi,"4005","2","70262",2017/02/01 01:00:00+01,1022.72544312316,"MULTILINESTRING((516406.26999999955 4786211.452199999,517428.2251000004 4786251.139799999))"
SRBRGI4000435,Вишеселски виногради,Višeselski vinogradi,"4005","2","70262",2017/02/01 01:00:00+01,1708.90057024516,"MULTILINESTRING((517153.92090000026 4785552.8422,518662.0488999998 4786356.515699999))"
SRBRGI4000436,Барбатовачки виногради,Barbatovački vinogradi,"4005","2","70262",2017/02/01 01:00:00+01,1565.94548046215,"MULTILINESTRING((518698.42920000013 4785529.6910999995,520223.0937000001 4785886.8793))"
SRBRGI4000437,Виногради,Vinogradi,"4005","2","70998",2017/02/01 01:00:00+01,1166.7139854193,"MULTILINESTRING((528957.1387 4785710.1949000005,529997.9594999999 4785183.0198))"
SRBRGI4000438,Равне ливаде,Ravne livade,"4006","2","70688",2017/02/01 01:00:00+01,590.134770988138,"MULTILINESTRING((529519.8766000001 4761413.2293,529895.5856999997 4761868.3136))"
SRBRGI4000439,Попова ливада,Popova livada,"4006","2","70688",2017/02/01 01:00:00+01,775.930213792793,"MULTILINESTRING((526969.4879000001 4762399.6964,527366.3636999996 4763066.447699999))"
SRBRGI4000440,Пупавичке ливаде,Pupavičke livade,"4006","2","70688",2017/02/01 01:00:00+01,1115.72848855955,"MULTILINESTRING((530056.2898000004 4768676.224400001,530744.2078 4767797.806))"
SRBRGI4000441,Ћупричка ливада,Ćuprička livada,"4006","2","70688",2017/02/01 01:00:00+01,1225.81568363885,"MULTILINESTRING((533441.5085000005 4760528.613600001,534406.7105 4761284.2651))"
SRBRGI4000442,Велике ливаде,Velike livade,"4006","2","70688",2017/02/01 01:00:00+01,770.59335983532,"MULTILINESTRING((535377.9223999996 4761648.5711,535974.8235999998 4761161.207699999))"
SRBRGI4000443,Богданова ливада,Bogdanova livada,"4006","2","70998",2017/02/01 01:00:00+01,577.091772327047,"MULTILINESTRING((537964.1113 4774447.337300001,538364.1621000003 4774031.411499999))"
SRBRGI4000444,Велика шума,Velika šuma,"4000","2","70670",2017/02/01 01:00:00+01,1140.08399364428,"MULTILINESTRING((540597.0105999997 4812850.1973,540739.8859000001 4813981.293299999))"
SRBRGI4000445,Дугачке ливаде,Dugačke livade,"4006","2","71315",2017/02/01 01:00:00+01,1362.87974136785,"MULTILINESTRING((570526.3239000002 4807952.873299999,571613.7635000004 4807131.340399999))"
SRBRGI4000446,Јерина ливада,Jerina livada,"4006","2","71323",2017/02/01 01:00:00+01,169.416359854169,"MULTILINESTRING((574915.3608999997 4789121.462200001,575021.1944000004 4789253.7542))"
SRBRGI4000447,Зелена ливада,Zelena livada,"4006","2","70998",2017/02/01 01:00:00+01,273.266302343465,"MULTILINESTRING((540639.1547999997 4779947.6799,540897.9177999999 4780035.5217))"
SRBRGI4000448,Османове њиве,Osmanove njive,"4004","2","70548",2017/02/01 01:00:00+01,772.805952265676,"MULTILINESTRING((555426.0465000002 4778437.587200001,556041.9977000002 4778904.313200001))"
SRBRGI4000449,Мечкина ливада,Mečkina livada,"4006","2","70998",2017/02/01 01:00:00+01,222.613060601383,"MULTILINESTRING((551814.8058000002 4777937.4054000005,552037.0563000003 4777924.705399999))"
SRBRGI4000450,Голема ливада,Golema livada,"4006","2","70998",2017/02/01 01:00:00+01,730.750014578378,"MULTILINESTRING((544179.6256999997 4770796.617699999,544909.8772 4770769.630100001))"
SRBRGI4000451,Велика ливада,Velika livada,"4006","2","70998",2017/02/01 01:00:00+01,320.192523464333,"MULTILINESTRING((542986.9929999998 4764815.739700001,543223.5636999998 4764599.967700001))"
SRBRGI4000452,Богојевачке ливаде,Bogojevačke livade,"4006","2","70998",2017/02/01 01:00:00+01,316.088536882159,"MULTILINESTRING((540643.5789000001 4763460.053300001,540915.0418999996 4763621.978599999))"
SRBRGI4000453,Средње ливаде,Srednje livade,"4006","2","70998",2017/02/01 01:00:00+01,882.755908845055,"MULTILINESTRING((550877.1514999997 4774524.7795,551308.9523 4773754.840500001))"
SRBRGI4000454,Малићева ливада,Malićeva livada,"4006","2","70297",2017/02/01 01:00:00+01,878.48215338474,"MULTILINESTRING((557973.2030999996 4766843.369100001,558851.6215000004 4766832.785700001))"
SRBRGI4000455,Ливаде,Livade,"4006","2","70513",2017/02/01 01:00:00+01,124.382543217018,"MULTILINESTRING((572526.7544999998 4785019.253799999,572651.1089000003 4785016.607999999))"
SRBRGI4000456,Виногради,Vinogradi,"4005","2","70726",2017/02/01 01:00:00+01,953.115310404839,"MULTILINESTRING((569884.5872999998 4766020.694700001,570189.5 4766923.7213))"
SRBRGI4000457,Виногради,Vinogradi,"4005","2","70297",2017/02/01 01:00:00+01,891.494533306262,"MULTILINESTRING((564816.2991000004 4767456.3781,564982.9869999997 4768332.150699999))"
SRBRGI4000458,Карасанова ливада,Karasanova livada,"4006","2","70726",2017/02/01 01:00:00+01,952.59372895519,"MULTILINESTRING((566984.5991000002 4765437.6316,567841.8508000001 4765022.234999999))"
SRBRGI4000459,Виногради,Vinogradi,"4005","2","70297",2017/02/01 01:00:00+01,1258.5107410448,"MULTILINESTRING((564301.4265000001 4762563.2369,565437.7921000002 4762022.383400001))"
SRBRGI4000460,Густа шума,Gusta šuma,"4000","2","71064",2017/02/01 01:00:00+01,1414.57135131398,"MULTILINESTRING((586471.0727000004 4806875.025900001,587868.0755000003 4806652.7754))"
SRBRGI4000461,Ливаде,Livade,"4006","2","70084",2017/02/01 01:00:00+01,672.174539048375,"MULTILINESTRING((594203.3339999998 4793739.2279,594830.3978000004 4793981.3221))"
SRBRGI4000462,Голема ливада,Golema livada,"4006","2","71285",2017/02/01 01:00:00+01,478.00061211122,"MULTILINESTRING((594024.7399000004 4793155.820499999,594441.4594999999 4792921.663799999))"
SRBRGI4000463,Попова шума,Popova šuma,"4000","2","70050",2017/02/01 01:00:00+01,862.901463009178,"MULTILINESTRING((616054.5621999996 4771055.606699999,616582.4069999997 4770372.9803))"
SRBRGI4000464,Иванова ливада,Ivanova livada,"4006","2","70602",2017/02/01 01:00:00+01,1529.25459305082,"MULTILINESTRING((621336.8792000003 4816536.772600001,622753.7257000003 4817112.2425))"
SRBRGI4000465,Попова ливада,Popova livada,"4006","2","70939",2017/02/01 01:00:00+01,1443.43722829939,"MULTILINESTRING((637787.8076999998 4805579.3335,639212.0296999998 4805814.0732))"
SRBRGI4000466,Бибина ливада,Bibina livada,"4006","2","70939",2017/02/01 01:00:00+01,506.163154307399,"MULTILINESTRING((627615.2248 4799621.217,628121.3346999995 4799613.8748))"
SRBRGI4000467,Виногради,Vinogradi,"4005","2","70939",2017/02/01 01:00:00+01,1379.52390063249,"MULTILINESTRING((631870.6108999997 4779918.249399999,632785.0126999998 4778885.313999999))"
SRBRGI4000468,Старобањске ливаде,Starobanjske livade,"4006","2","70815",2017/02/01 01:00:00+01,1345.7834807463,"MULTILINESTRING((549172.8722999999 4730385.1349,550518.2812000001 4730353.3848))"
SRBRGI4000469,Блато,Blato,"4002","3","90131",2017/02/01 01:00:00+01,605.427103511147,"MULTILINESTRING((505330.65479999967 4714351.7158,505936.0226999996 4714360.182399999))"
SRBRGI4000470,Блато,Blato,"4002","3","90166",2017/02/01 01:00:00+01,295.637663902784,"MULTILINESTRING((505326.9720999999 4704581.3036,505470.9057 4704323.069700001))"
SRBRGI4000471,Бело блато,Belo blato,"4002","3","80314",2017/02/01 01:00:00+01,525.20329891599,"MULTILINESTRING((476040.5926999999 4957707.0954,476169.8865 4957486.5353999995,476245.9417000003 4957227.947799999))"
SRBRGI4000472,Бело блато,Belo blato,"4002","3","80152",2017/02/01 01:00:00+01,600.109737091567,"MULTILINESTRING((449289.4199999999 5011725.2457,449765.67090000026 5011360.119999999))"
SRBRGI4000473,Ново језеро,Novo jezero,"4002","4","80152",2017/02/01 01:00:00+01,724.07579567912,"MULTILINESTRING((450645.21910000034 5016793.5021,451205.9746000003 5016335.4202))"
SRBRGI4000474,Блато,Blato,"4002","3","70505",2017/02/01 01:00:00+01,247.731896715974,"MULTILINESTRING((657031.2242999999 4772652.796499999,657278.8748000003 4772659.146500001))"
SRBRGI4000475,Блато,Blato,"4002","3","71072",2017/02/01 01:00:00+01,259.508098787708,"MULTILINESTRING((426281.5524000004 4783158.363299999,426540.8446000004 4783147.7798999995))"
SRBRGI4000476,Чавића блато,Čavića blato,"4002","2","70840",2017/02/01 01:00:00+01,308.077870190844,"MULTILINESTRING((606361.0333000002 4899313.8539,606669.0088999998 4899305.9164))"
SRBRGI4000477,Блато,Blato,"4002","2","70386",2017/02/01 01:00:00+01,409.726571760813,"MULTILINESTRING((510783.8172000004 4896917.782500001,511072.7428000001 4897208.295600001))"
SRBRGI4000478,Оролија,Orolija,"4002","5","80454",2017/02/01 01:00:00+01,812.747706983477,"MULTILINESTRING((427756.05399999954 5016980.7642,428078.2564000003 5016234.611099999))"
SRBRGI4000479,Буџак,Budžak,"4002","4","80012",2017/02/01 01:00:00+01,1519.50330287581,"MULTILINESTRING((426571.8233000003 5074990.1861000005,427476.9583999999 5076210.6863))"
SRBRGI4000480,Мочила,Močila,"4002","4","80381",2017/02/01 01:00:00+01,499.511165606532,"MULTILINESTRING((356370.87799999956 5066070.8015,356844.7559000002 5066228.7608))"
SRBRGI4000481,Турка,Turka,"4002","4","80152",2017/02/01 01:00:00+01,969.649976162728,"MULTILINESTRING((451316.5460000001 5018167.7478,451695.64829999954 5017275.277899999))"
SRBRGI4000482,Секеш,Sekeš,"4002","3","80381",2017/02/01 01:00:00+01,283.215951295746,"MULTILINESTRING((348686.7785 5089328.9881,348969.88320000004 5089321.0506))"
SRBRGI4000483,Велина млаква,Velina mlakva,"4002","3","80381",2017/02/01 01:00:00+01,775.97562294002,"MULTILINESTRING((336063.0965 5085088.149700001,336178.8519000001 5084320.8565))"
SRBRGI4000484,Ждралова слатина,Ždralova slatina,"4002","4","80276",2017/02/01 01:00:00+01,1414.68269386242,"MULTILINESTRING((436296.5546000004 5093152.749500001,437201.4314000001 5094240.189200001))"
SRBRGI4000485,Дугачка слатина,Dugačka slatina,"4002","4","80489",2017/02/01 01:00:00+01,4574.68789374125,"MULTILINESTRING((436469.19240000006 5091951.552300001,441037.4068 5092194.835100001))"
SRBRGI4000486,Велика кајла,Velika kajla,"4002","4","80381",2017/02/01 01:00:00+01,1065.00810865738,"MULTILINESTRING((336546.24480000045 5076067.7424,336858.9829000002 5076210.617699999,337181.2461000001 5076196.3302,337559.07180000003 5076069.3299))"
SRBRGI4000487,Гуштерица,Gušterica,"4002","4","80381",2017/02/01 01:00:00+01,847.430044859957,"MULTILINESTRING((341663.82909999974 5074436.9406,341977.09640000015 5073649.539000001))"
SRBRGI4000488,Моравиште,Moravište,"4002","4",,2017/02/01 01:00:00+01,1506.65582432905,"MULTILINESTRING((512295.40869999956 4885439.85,513790.3075000001 4885627.704600001))"
SRBRGI4000489,Карамејдани,Karamejdani,"4002","4","71072",2017/02/01 01:00:00+01,2172.65888904672,"MULTILINESTRING((427776.1456000004 4771586.364399999,429405.98220000044 4773023.0548))"
SRBRGI4000490,Бара Краљевац,Bara Kraljevac,"4002","5","80225",2017/02/01 01:00:00+01,3495.89210055491,"MULTILINESTRING((498188.86569999997 4965728.9943,498647.21669999976 4966085.9398,500142.56460000016 4966296.552200001,501501.01439999975 4965938.5112))"
SRBRGI4000491,Баре,Bare,"4002","2","71315",2017/02/01 01:00:00+01,648.893103606154,"MULTILINESTRING((565716.7187000001 4800901.092499999,565657.9811000004 4801143.9805,565886.5816000002 4801471.006200001))"
SRBRGI4000492,Баре,Bare,"4002","2","70904",2017/02/01 01:00:00+01,112.253424957569,"MULTILINESTRING((532266.1748000002 4848785.215399999,532320.1498999996 4848686.790200001))"
SRBRGI4000493,Брастјева бара,Brastjeva bara,"4002","3","70840",2017/02/01 01:00:00+01,122.302209009468,"MULTILINESTRING((606867.9759999998 4895794.888599999,606990.2138 4895798.8573))"
SRBRGI4000494,Виза бара,Viza bara,"4002","4","80314",2017/02/01 01:00:00+01,239.69197130818,"MULTILINESTRING((487011.43879999965 4966989.09,487192.41420000046 4967146.252800001))"
SRBRGI4000495,Језеро,Jezero,"4002","4","80381",2017/02/01 01:00:00+01,2718.05209790976,"MULTILINESTRING((358481.1917000003 5092639.208900001,358372.05090000015 5093313.8978,358477.88439999986 5093634.705700001,358057.8574999999 5093624.7838,358044.6283999998 5093833.1436,358325.74870000035 5094448.301100001,358385.2801000001 5094835.255000001))"
SRBRGI4000496,Виловска бара,Vilovska bara,"4002","2","80381",2017/02/01 01:00:00+01,885.619137794387,"MULTILINESTRING((354217.9040999999 5077708.4649,355042.0828 5078032.5802))"
SRBRGI4000497,Кандер језеро,Kander jezero,"4002","4","80195",2017/02/01 01:00:00+01,1186.31819259005,"MULTILINESTRING((421825.26499999966 5112129.1818,421769.9792999998 5111742.181500001,421801.5711000003 5111465.752800001,421872.6528000003 5111244.6098,422070.1019000001 5111039.262700001))"
SRBRGI4000498,Копово језеро број 4,Kopovo jezero broj 4,"4002","3","80152",2017/02/01 01:00:00+01,894.566847299836,"MULTILINESTRING((452261.97890000045 5017882.1074,452757.017 5017136.9986000005))"
SRBRGI4000499,Обедска бара,Obedska bara,"4002","9","80322",2017/02/01 01:00:00+01,9104.93275104682,"MULTILINESTRING((419691.0502000004 4951168.002,419818.95579999965 4953789.7711,420522.9689999996 4954453.5550999995,422092.0312000001 4954748.4124,423850.64460000023 4954000.738500001,424324.52240000013 4952052.573999999))"
SRBRGI4000500,Обзовик бара,Obzovik bara,"4002","4","80225",2017/02/01 01:00:00+01,1196.27249215014,"MULTILINESTRING((501060.62490000017 4967498.7028,501523.6465999996 4968128.4124,501690.3344999999 4968508.090299999))"
SRBRGI4000501,Острово,Ostrovo,"4002","7","80152",2017/02/01 01:00:00+01,7337.12233527251,"MULTILINESTRING((447196.6514999997 5046019.6787,449493.2394000003 5046760.513499999,449768.40660000034 5047337.306399999,448419.02890000027 5047840.015699999,448381.9872000003 5048586.142200001,447455.9435999999 5049030.643100001,446424.06659999955 5048744.8925))"
SRBRGI4000502,Острово,Ostrovo,"4002","3","80268",2017/02/01 01:00:00+01,853.610360030504,"MULTILINESTRING((443794.07100000046 5049248.7074,444559.5937999999 5048871.0495))"
SRBRGI4000503,Врањешевица,Vranješevica,"4002","2","80357",2017/02/01 01:00:00+01,762.520342188877,"MULTILINESTRING((412326.07660000026 4953341.3495000005,413077.4946999997 4953470.9956))"
SRBRGI4000504,Рамзањ,Ramzanj,"4002","4","80381",2017/02/01 01:00:00+01,687.506328756654,"MULTILINESTRING((341144.8529000003 5075879.873400001,341552.81570000015 5075326.491699999))"
SRBRGI4000505,Чапљара,Čapljara,"4002","3","80381",2017/02/01 01:00:00+01,281.590055520163,"MULTILINESTRING((342305 5076824.9999,342398.09229999967 5076559.242900001))"
SRBRGI4000506,Ракита,Rakita,"4002","3","80381",2017/02/01 01:00:00+01,369.606577005594,"MULTILINESTRING((342450.5617000004 5075447.234200001,342664.90809999965 5075146.1285))"
SRBRGI4000507,Ђинђа,Đinđa,"4002","3","80381",2017/02/01 01:00:00+01,387.18552051019,"MULTILINESTRING((335176.93099999987 5072706.953,335383.5198999997 5072379.487500001))"
SRBRGI4000508,Ђигерица,Đigerica,"4002","3","80047",2017/02/01 01:00:00+01,502.609353872818,"MULTILINESTRING((338320.62600000016 5049047.8881,338793.69269999955 5048878.1116))"
SRBRGI4000509,Бестрмент,Bestrment,"4002","4","80047",2017/02/01 01:00:00+01,1039.12003853968,"MULTILINESTRING((339831.12459999975 5047425.1208999995,340501.4397999998 5047398.7478,340820.1141999997 5047583.359200001))"
SRBRGI4000510,Црни богаз,Crni bogaz,"4002","3","80047",2017/02/01 01:00:00+01,407.037308271101,"MULTILINESTRING((341335.9456000002 5045525.986,341695.2785 5045717.1907))"
SRBRGI4000511,Дуга млака,Duga mlaka,"4002","4","80047",2017/02/01 01:00:00+01,808.058750011614,"MULTILINESTRING((340258.2215999998 5045065.4648,340831.8355999999 5045195.132300001,341041.5800000001 5045261.425000001))"
SRBRGI4000512,Пљоштара,Pljoštara,"4002","3","80047",2017/02/01 01:00:00+01,670.664594824186,"MULTILINESTRING((340260.4193000002 5045854.458799999,340877.98840000015 5046115.991599999))"
SRBRGI4000513,Велика Курија,Velika Kurija,"4002","3","80390",2017/02/01 01:00:00+01,484.839428407157,"MULTILINESTRING((413476.40749999974 5043761.5711,413958.68680000026 5043811.33))"
SRBRGI4000514,Надош,Nadoš,"4002","3","80152",2017/02/01 01:00:00+01,2392.46151406386,"MULTILINESTRING((440474.5230999999 5034719.4617,441296.1842 5035143.051000001,441673.8421 5035597.2612,441821.8432 5036148.4376,441724.8770000003 5036439.336200001))"
SRBRGI4000515,Чикош,Čikoš,"4002","4","80152",2017/02/01 01:00:00+01,734.762297649355,"MULTILINESTRING((439839.8877999997 5033226.6259,440559.55590000004 5033374.7929))"
SRBRGI4000516,Ђакалица,Đakalica,"4002","2","80152",2017/02/01 01:00:00+01,211.762328382774,"MULTILINESTRING((440455.04530000035 5034168.0153,440666.7123999996 5034161.6653))"
SRBRGI4000517,Копово,Kopovo,"4002","4","80152",2017/02/01 01:00:00+01,2137.43136931769,"MULTILINESTRING((442955 5026954.9999,444030.3671000004 5027569.161499999,444865 5027234.9999))"
SRBRGI4000518,Цифрафок,Cifrafok,"4002","2","80047",2017/02/01 01:00:00+01,201.651164578062,"MULTILINESTRING((336389.9787999997 5048613.2359,336546.6124999998 5048486.2356))"
SRBRGI4000519,Равеница,Ravenica,"4002","4","80152",2017/02/01 01:00:00+01,1416.19500150306,"MULTILINESTRING((451023.7012 5007394.205499999,451866.1507000001 5007573.226,452329.49789999984 5007878.6139))"
SRBRGI4000520,Мало Копово,Malo Kopovo,"4002","4","80268",2017/02/01 01:00:00+01,2873.63406321876,"MULTILINESTRING((438936.89360000007 5053415.414899999,440339.1880000001 5050907.1599))"
SRBRGI4000521,Адићево копово,Adićevo kopovo,"4002","4","80152",2017/02/01 01:00:00+01,1839.99959146224,"MULTILINESTRING((447940.1710999999 5044998.4045,449514.4451000001 5045950.906400001))"
SRBRGI4000522,Делалуша,Delaluša,"4002","4",,2017/02/01 01:00:00+01,662.305802440773,"MULTILINESTRING((359951.96559999976 5031549.5611000005,360417.63320000004 5032020.520400001))"
SRBRGI4000523,Зарибник,Zaribnik,"4002","4","80152",2017/02/01 01:00:00+01,1604.49368961053,"MULTILINESTRING((441335 5024274.9999,441455 5022674.9999))"
SRBRGI4000524,Релија,Relija,"4002","3","80152",2017/02/01 01:00:00+01,817.217353846647,"MULTILINESTRING((448327.7380999997 5015672.809599999,449137.36479999963 5015783.934800001))"
SRBRGI4000525,Задњеница,Zadnjenica,"4002","3","80152",2017/02/01 01:00:00+01,791.850678193958,"MULTILINESTRING((474898.2494999999 5012915.2173999995,475635 5012624.9999))"
SRBRGI4000526,Копово језеро број 3,Kopovo jezero broj 3,"4002","4","80152",2017/02/01 01:00:00+01,1452.30221398633,"MULTILINESTRING((452256.40380000044 5018278.3193,453464.79229999986 5017472.727))"
SRBRGI4000527,Копово језеро број 1,Kopovo jezero broj 1,"4002","4","80152",2017/02/01 01:00:00+01,1048.4208974222,"MULTILINESTRING((453473.63889999967 5018977.250399999,453775.2644999996 5017973.1546))"
SRBRGI4000528,Слатина,Slatina,"4002","5","80292",2017/02/01 01:00:00+01,1403.60432194999,"MULTILINESTRING((457529.64609999955 4991174.9936999995,458905.48220000044 4990897.180600001))"
SRBRGI4000529,Јаруга,Jaruga,"4002","3","70963",2017/02/01 01:00:00+01,345.676559965551,"MULTILINESTRING((558283.4996999996 4684572.563999999,558500.4584999997 4684599.022399999,558627.4587000003 4684604.314099999))"
SRBRGI4000530,Јер,Jer,"4002","3","80292",2017/02/01 01:00:00+01,1032.7299667078,"MULTILINESTRING((460551.42179999966 4983455.594699999,461579.99149999954 4983362.9904))"
SRBRGI4000531,Влашка затока,Vlaška zatoka,"4002","3","80411",2017/02/01 01:00:00+01,735.689056304704,"MULTILINESTRING((419446.78220000025 5005703.597100001,420181.6841000002 5005669.573799999))"
SRBRGI4000532,Велика Слатина,Velika Slatina,"4002","4","80292",2017/02/01 01:00:00+01,4235.03103899757,"MULTILINESTRING((460004.72699999996 4987362.0263,460217.13329999987 4988881.7785,460384.63850000035 4989464.1186,460035.3877999997 4989876.8694,459379.2198000001 4989908.6195,458643.6766999997 4989395.3268))"
SRBRGI4000533,Златица,Zlatica,"4002","3","80292",2017/02/01 01:00:00+01,454.303372006596,"MULTILINESTRING((455241.1135999998 4990391.396500001,455580.8393000001 4990089.7709))"
SRBRGI4000534,Трстеница,Trstenica,"4002","4","7",2017/02/01 01:00:00+01,1636.20859459003,"MULTILINESTRING((412786.32660000026 4952491.8158,414378.06319999974 4952870.699899999))"
SRBRGI4000535,Глибовица,Glibovica,"4002","4","7",2017/02/01 01:00:00+01,1072.42394136995,"MULTILINESTRING((413322.8161000004 4951851.0471,414354.69319999963 4952143.147700001))"
SRBRGI4000536,Воћез,Voćez,"4002","2","80357",2017/02/01 01:00:00+01,981.866404282141,"MULTILINESTRING((412501.65139999986 4952128.436799999,413467.3825000003 4952305.708000001))"
SRBRGI4000537,Ковачица,Kovačica,"4002","2","80322",2017/02/01 01:00:00+01,795.980869846502,"MULTILINESTRING((413725.6648000004 4952522.4497,414504.3350999998 4952687.550000001))"
SRBRGI4000538,Рибњача,Ribnjača,"4002","2","70289",2017/02/01 01:00:00+01,585.936991388606,"MULTILINESTRING((374498.5217000004 4974217.0163,374665 4974424.9999,374555 4974724.9999))"
SRBRGI4000539,Боруга,Boruga,"4002","2","80039",2017/02/01 01:00:00+01,1647.88094726597,"MULTILINESTRING((504069.20799999963 4989756.8202,505646.1277999999 4990235.1877999995))"
SRBRGI4000540,Криваја,Krivaja,"4002","2","80152",2017/02/01 01:00:00+01,762.034837414414,"MULTILINESTRING((462445.40390000027 5006661.877,462781.42540000007 5007345.826300001))"
SRBRGI4000541,Велики Вок,Veliki Vok,"4002","2","80322",2017/02/01 01:00:00+01,260.68418643344,"MULTILINESTRING((420548.41700000037 4953120.422,420792.89240000024 4953029.9343))"
SRBRGI4000542,Копово,Kopovo,"4002","3","80268",2017/02/01 01:00:00+01,3459.56295498915,"MULTILINESTRING((436044.9918999998 5050807.059,435568.7410000004 5051468.5186,435588.5848000003 5052282.114,436035.43649999984 5052943.944499999,436368.81209999975 5053303.7786,436818.6047 5053605.404200001))"
SRBRGI4000543,Кошарњача бара,Košarnjača bara,"4002","4","80322",2017/02/01 01:00:00+01,725.488899999298,"MULTILINESTRING((421729.77550000045 4949904.5875,422455.26439999975 4949904.5875))"
SRBRGI4000544,Целеруша,Celeruša,"4002","7","80489",2017/02/01 01:00:00+01,2326.46629086804,"MULTILINESTRING((439308.1860999996 5085042.179400001,440058.35309999995 5085824.5801,440779.21669999976 5086196.7333,441160.1607999997 5085994.539799999))"
SRBRGI4000545,Рибњак Ечка,Ribnjak Ečka,"4002","9","80152",2017/02/01 01:00:00+01,3341.11844243603,"MULTILINESTRING((445596.1392999999 5014043.4202,448936.87040000036 5013992.5462))"
SRBRGI4000546,Фекетеши,Feketeši,"4002","4","80365",2017/02/01 01:00:00+01,572.730229197351,"MULTILINESTRING((425620.69130000006 5082434.5242,425795 5082154.9999,426035 5082114.9999))"
SRBRGI4000547,Шуњина трска,Šunjina trska,"4002","4","80381",2017/02/01 01:00:00+01,904.086092631041,"MULTILINESTRING((348339.1152999997 5091106.594799999,348844.99959999975 5090357.293299999))"
SRBRGI4000548,Црна бара,Crna bara,"4002","5","80225",2017/02/01 01:00:00+01,5272.91546156975,"MULTILINESTRING((497195 4962334.9999,498610.4062999999 4960509.2458999995,499884.61110000033 4957834.468699999))"
SRBRGI4000549,Црна бара,Crna bara,"4002","2","80225",2017/02/01 01:00:00+01,2010.64219396276,"MULTILINESTRING((500071.17509999964 4957347.8816,501096.60830000043 4957598.503900001,502042.32490000036 4957731.5282000005))"
SRBRGI4000550,Цазинова бара,Cazinova bara,"4002","2","80284",2017/02/01 01:00:00+01,1049.75795921894,"MULTILINESTRING((413790.28359999973 5008917.7190000005,414396.1807000004 5008060.4673))"
SRBRGI4000551,Ракаруша бара,Rakaruša bara,"4002","3","80497",2017/02/01 01:00:00+01,785.653653238575,"MULTILINESTRING((360207.38740000036 4988307.2106,360520.1255000001 4987586.484200001))"
SRBRGI4000552,Стара Аранка,Stara Aranka,"4002","2","80209",2017/02/01 01:00:00+01,318.916048158644,"MULTILINESTRING((446469.9625000004 5089776.664100001,446555.9523 5089796.5078,446688.2441999996 5089793.2005,446780.84860000014 5089760.127599999))"
