geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,shape_length,geometry
SRBRGI5000014,Селска плана,Selska plana,"5002","3",,2017/02/01 01:00:00+01,2763.34398194937,"MULTILINESTRING((611580 4738151,612463 4739402,613022 4740500))"
SRBRGI5000015,Рибарско брдо,Ribarsko brdo,"5003","4","70734",2017/02/01 01:00:00+01,1072.60430728205,"MULTILINESTRING((359000 4927753,359672 4928589))"
SRBRGI5000016,Кик,Kik,"5003","4","70734",2017/02/01 01:00:00+01,463.017278295314,"MULTILINESTRING((361090 4925767,361254 4926200))"
SRBRGI5000017,Самарић,Samarić,"5002","3","70726",2017/02/01 01:00:00+01,438.773105810551,"MULTILINESTRING((573748 4745140,573881 4744934,573918 4744744))"
SRBRGI5000018,Сланашки рид,Slanaški rid,"5002","2","70726",2017/02/01 01:00:00+01,365.366013787512,"MULTILINESTRING((574188 4743775,574341 4743876,574505 4743955))"
SRBRGI5000019,Бели камен,Beli kamen,"5002","2","70998",2017/02/01 01:00:00+01,557.414557823793,"MULTILINESTRING((548869 4768559,549006 4768797,549176 4769023))"
SRBRGI5000020,Чашки до,Čaški do,"5002","2","71161",2017/02/01 01:00:00+01,494.810064570235,"MULTILINESTRING((590237 4685894,590651 4686165))"
SRBRGI5000021,Лештак,Leštak,"5002","3","71021",2017/02/01 01:00:00+01,543.271921319302,"MULTILINESTRING((475532.8119999999 4803301.1668,475786.8125 4803213.8542,475830.70600000024 4803197.111300001,476043.45889999997 4803115.9581))"
SRBRGI5000022,Малињак,Malinjak,"5002","2","71021",2017/02/01 01:00:00+01,407.961915528428,"MULTILINESTRING((475327 4802686,475526.5263 4802646.489800001,475529 4802646,475731 4802650))"
SRBRGI5000023,Карановац,Karanovac,"5002","2","71021",2017/02/01 01:00:00+01,326.274629026056,"MULTILINESTRING((476905 4802332,477083 4802319,477229 4802342))"
SRBRGI5000024,Дел,Del,"5003","3","70424",2017/02/01 01:00:00+01,338.870296152869,"MULTILINESTRING((597977.9175000004 4758606.5298,597878.2418999998 4758539.4014,597800.9424999999 4758461.084799999,597737.8823999995 4758372.5973000005))"
SRBRGI5000025,Зимовиште,Zimovište,"5002","3",,2017/02/01 01:00:00+01,589.972281985287,"MULTILINESTRING((608613.4999000002 4758785.4998,608908.4999000002 4758890.4998,609157.4999000002 4759011.4998))"
SRBRGI5000026,Језерски рид,Jezerski rid,"5002","3","70424",2017/02/01 01:00:00+01,622.922273477245,"MULTILINESTRING((610693.9373000003 4757743.1872000005,610881.7917999998 4758021.0002999995,610945.2918999996 4758301.459100001))"
SRBRGI5000027,Зелениковац,Zelenikovac,"5003","3","70777",2017/02/01 01:00:00+01,399.02004962157,"MULTILINESTRING((370386 4908129,370785 4908125))"
SRBRGI5000028,Ртић,Rtić,"5002","2","70360",2017/02/01 01:00:00+01,135.59129765586,"MULTILINESTRING((400713 4898975,400817 4898888))"
SRBRGI5000029,Дубрава,Dubrava,"5002","3","70726",2017/02/01 01:00:00+01,495.728663815886,"MULTILINESTRING((581015 4750299,581079 4750059,581092 4749812))"
SRBRGI5000030,Рид,Rid,"5003","2","70726",2017/02/01 01:00:00+01,383.130526061289,"MULTILINESTRING((584989 4752489,585372 4752479))"
SRBRGI5000031,Сејанички рид,Sejanički rid,"5002","2","70726",2017/02/01 01:00:00+01,419.02255422721,"MULTILINESTRING((592681 4750514,592803 4750447,592929 4750386,593058 4750332))"
SRBRGI5000032,Ограња,Ogranja,"5002","2","70424",2017/02/01 01:00:00+01,239.059163741843,"MULTILINESTRING((595282 4751244,595310 4751296,595334 4751351,595353 4751408,595368 4751466))"
SRBRGI5000033,Китка,Kitka,"5002","2","70424",2017/02/01 01:00:00+01,160.012499511757,"MULTILINESTRING((595551 4751728,595711 4751726))"
SRBRGI5000034,Рид,Rid,"5002","2","70424",2017/02/01 01:00:00+01,95,"MULTILINESTRING((597089 4750277,597165 4750334))"
SRBRGI5000035,Шеварна бара,Ševarna bara,"5002","2","70424",2017/02/01 01:00:00+01,422.692559669555,"MULTILINESTRING((597629 4750781,598016 4750951))"
SRBRGI5000036,Каменита чука,Kamenita čuka,"5002","2","70424",2017/02/01 01:00:00+01,346.597749559918,"MULTILINESTRING((598835 4750585,599146 4750738))"
SRBRGI5000111,Мањачка планина,Manjačka planina,"5001","4","24",2017/02/01 01:00:00+01,3310.57103937879,"MULTILINESTRING((594804.2001999998 4737741.8145,595903.5460999999 4737388.595000001,596617.9225000003 4736876.6252,597431.5179000003 4735892.373299999))"
SRBRGI5000037,Овчарско-кабларска клисура,Ovčarsko-kablarska klisura,"5009","9",,2017/02/01 01:00:00+01,5190.99056632718,"MULTILINESTRING((432217 4861169,434350.1964999996 4861344.746300001,434681 4861372,434725.31659999955 4861404.8519,436865 4862991))"
SRBRGI5000038,Свињарски рид,Svinjarski rid,"5002","4","70416",2017/02/01 01:00:00+01,1037.8999480738,"MULTILINESTRING((583558.7904000003 4740316.3758000005,583775.7492000004 4740088.833699999,584074.7289000005 4739908.9166,584445.1463000001 4739853.354))"
SRBRGI5000039,Лешнички деја,Lešnički deja,"5002","4","70416",2017/02/01 01:00:00+01,1900.4202054814,"MULTILINESTRING((585588.1441000002 4739239.2697,586239.0203999998 4739644.083000001,586635.8962000003 4739964.2294,587051.2927999999 4740429.897))"
SRBRGI5000040,Танка коса,Tanka kosa,"5003","4","70734",2017/02/01 01:00:00+01,1723.34075762089,"MULTILINESTRING((362531 4925504,362941 4926062,363264 4927041))"
SRBRGI5000041,Бобија,Bobija,"5003","4","70734",2017/02/01 01:00:00+01,1037.90384917953,"MULTILINESTRING((361815.2807 4923401.98,362132.7812999999 4923087.1252,362627.55310000014 4922764.332900001))"
SRBRGI5000042,Косе,Kose,"5002","4","70793",2017/02/01 01:00:00+01,417.246319882021,"MULTILINESTRING((357570.97860000003 4922888.6873,357954.62519999966 4923052.7293))"
SRBRGI5000043,Стражовница,Stražovnica,"5003","4","70793",2017/02/01 01:00:00+01,1501.89034005815,"MULTILINESTRING((355015 4919423,355791 4919707,356373 4920050))"
SRBRGI5000044,Ђурђево брдо,Đurđevo brdo,"5003","4","70793",2017/02/01 01:00:00+01,1001.56377730028,"MULTILINESTRING((354567 4915079,354910 4916020))"
SRBRGI5000045,Оглавци,Oglavci,"5003","4","70793",2017/02/01 01:00:00+01,1253.25423793628,"MULTILINESTRING((355825.51439999975 4911142.437100001,356408.92179999966 4911289.281199999,357059.79810000025 4911321.031199999))"
SRBRGI5000046,Миљева коса,Miljeva kosa,"5002","4","8",2017/02/01 01:00:00+01,1097.8153391462,"MULTILINESTRING((358420.62509999983 4911691,358562.1667999998 4911164.0834,358629.62509999983 4910616))"
SRBRGI5000047,Чавчићи,Čavčići,"5002","4","70793",2017/02/01 01:00:00+01,1303.94394304767,"MULTILINESTRING((358055.9364 4910594.063999999,358513.6665000003 4910136.333900001,358942.29229999986 4909638.916300001))"
SRBRGI5000048,Големи рид,Golemi rid,"5002","3","70726",2017/02/01 01:00:00+01,686.589733184748,"MULTILINESTRING((586225 4750330,586509 4750628,586734 4750786))"
SRBRGI5000049,Соколовица,Sokolovica,"5002","3","71226",2017/02/01 01:00:00+01,658.973972688082,"MULTILINESTRING((606091.8118000003 4748846.270400001,606284.9579999996 4749092.3334,606533.6667999998 4749333.104699999))"
SRBRGI5000050,Теларовац,Telarovac,"5003","2","80101",2017/02/01 01:00:00+01,485.503200562296,"MULTILINESTRING((397765 5005042,397810 5005301,397850 5005520))"
SRBRGI5000051,Маринка хумка,Marinka humka,"5005","5","80195",2017/02/01 01:00:00+01,484,"MULTILINESTRING((418684 5109563,419168 5109563))"
SRBRGI5000052,Присоје,Prisoje,"5003","2","70793",2017/02/01 01:00:00+01,243.074062787456,"MULTILINESTRING((356718 4922019,356961 4922013))"
SRBRGI5000053,Кик,Kik,"5003","2","70629",2017/02/01 01:00:00+01,318.056598736766,"MULTILINESTRING((404080 4878387,404398 4878381))"
SRBRGI5000054,Курато брдо,Kurato brdo,"5003","2","70491",2017/02/01 01:00:00+01,353.05098781904,"MULTILINESTRING((538304 4888139,538657 4888145))"
SRBRGI5000055,Вијалов крш,Vijalov krš,"5002","2","70564",2017/02/01 01:00:00+01,324.582027629262,"MULTILINESTRING((428987.1871999996 4800968.604,429230 4801184))"
SRBRGI5000056,Зајчева ада,Zajčeva ada,"5010","2","80284",2017/02/01 01:00:00+01,310.31113418632,"MULTILINESTRING((394712 5009849,394999 5009731))"
SRBRGI5000057,Завојска,Zavojska,"5010","5","71340",2017/02/01 01:00:00+01,573.196301453525,"MULTILINESTRING((521769 4959563,522342 4959578))"
SRBRGI5000058,Будаковац,Budakovac,"5002","2","70726",2017/02/01 01:00:00+01,643.453354545978,"MULTILINESTRING((581240 4748394,581287 4748240,581327 4748085,581360 4747927,581385 4747768))"
SRBRGI5000059,Свењи рид,Svenji rid,"5002","2","70726",2017/02/01 01:00:00+01,547.556625448293,"MULTILINESTRING((580825 4745973,580878 4746047,580927 4746124,580970 4746205,581008 4746288,581041 4746373,581068 4746460))"
SRBRGI5000060,Стојанова долина,Stojanova dolina,"5002","2","70726",2017/02/01 01:00:00+01,534.939886390448,"MULTILINESTRING((582611 4746135,582645 4746203,582673 4746274,582695 4746347,582711 4746422,582720 4746498,582722 4746574,582718 4746651))"
SRBRGI5000061,Дугачки камен,Dugački kamen,"5002","2","70726",2017/02/01 01:00:00+01,486.960896426837,"MULTILINESTRING((583164 4747534,583217 4747616,583265 4747701,583307 4747788,583345 4747878,583377 4747970))"
SRBRGI5000062,Богданов брег,Bogdanov breg,"5004","2","70726",2017/02/01 01:00:00+01,498.821604795621,"MULTILINESTRING((586090 4746842,586142 4746927,586201 4747008,586265 4747084,586335 4747155,586410 4747221))"
SRBRGI5000063,Васиљковац,Vasiljkovac,"5003","2","70726",2017/02/01 01:00:00+01,331.25592059974,"MULTILINESTRING((588453 4747107,588481 4747185,588516 4747260,588556 4747333,588601 4747402))"
SRBRGI5000064,Гузевје,Guzevje,"5002","2","70726",2017/02/01 01:00:00+01,453.839530595178,"MULTILINESTRING((596755 4747688,596797 4747768,596846 4747845,596899 4747918,596958 4747987,597022 4748052))"
SRBRGI5000065,Високо гариње,Visoko garinje,"5002","2","71226",2017/02/01 01:00:00+01,475.004210507654,"MULTILINESTRING((598716 4744245,599191 4744247))"
SRBRGI5000066,Гувниште,Guvnište,"5003","2","23",2017/02/01 01:00:00+01,253,"MULTILINESTRING((596810 4744048,597063 4744048))"
SRBRGI5000067,Дебели дел,Debeli del,"5002","2","70726",2017/02/01 01:00:00+01,605.063237797162,"MULTILINESTRING((596755 4745781,596813 4745698,596875 4745619,596942 4745544,597013 4745473,597089 4745405,597168 4745343))"
SRBRGI5000068,Крпејска долина,Krpejska dolina,"5002","2","70726",2017/02/01 01:00:00+01,472.955298845336,"MULTILINESTRING((593252 4744097,593346 4744111,593440 4744117,593535 4744115,593629 4744107,593722 4744091))"
SRBRGI5000069,Јастребачка долина,Jastrebačka dolina,"5002","2","70726",2017/02/01 01:00:00+01,598.035626716622,"MULTILINESTRING((586157 4744400,586206 4744509,586250 4744620,586288 4744734,586319 4744849,586345 4744966))"
SRBRGI5000070,Дединска долина,Dedinska dolina,"5002","2","70726",2017/02/01 01:00:00+01,508.30404287198,"MULTILINESTRING((585553 4745407,586000 4745649))"
SRBRGI5000071,Дубока падина,Duboka padina,"5002","2","70726",2017/02/01 01:00:00+01,486.041286510523,"MULTILINESTRING((585401 4744544,585470 4744612,585535 4744685,585594 4744762,585647 4744843,585695 4744928))"
SRBRGI5000072,Мусина долина,Musina dolina,"5002","2","70726",2017/02/01 01:00:00+01,456.4724445849,"MULTILINESTRING((582568 4744383,582657 4744455,582749 4744522,582846 4744582,582946 4744637))"
SRBRGI5000073,Липар,Lipar,"5003","2","70726",2017/02/01 01:00:00+01,290.022412927001,"MULTILINESTRING((582634 4744913,582881 4745065))"
SRBRGI5000112,Сређ,Sređ,"5003","4","70068",2017/02/01 01:00:00+01,625.051040962045,"MULTILINESTRING((381934.60929999966 4861592.4691,382125.1096999999 4860997.1554000005))"
SRBRGI5000074,Пландишка долина,Plandiška dolina,"5002","2","70726",2017/02/01 01:00:00+01,511.567931661966,"MULTILINESTRING((582618 4745509,582715 4745543,582814 4745569,582914 4745588,583016 4745599,583118 4745602))"
SRBRGI5000075,Преод,Preod,"5002","2","70726",2017/02/01 01:00:00+01,183.024588512036,"MULTILINESTRING((581933 4745123,582116 4745126))"
SRBRGI5000076,Јарчарник,Jarčarnik,"5002","2","70726",2017/02/01 01:00:00+01,587.37807245419,"MULTILINESTRING((580169 4745496,580407 4744959))"
SRBRGI5000077,Палакариска долина,Palakariska dolina,"5002","2","70726",2017/02/01 01:00:00+01,570.360368304658,"MULTILINESTRING((581719 4743457,581780 4743493,581845 4743523,581913 4743546,581982 4743560,582053 4743567,582125 4743566,582196 4743557,582265 4743541))"
SRBRGI5000078,Јасиковац,Jasikovac,"5002","2","70726",2017/02/01 01:00:00+01,598.449488405616,"MULTILINESTRING((580829 4743006,580852 4742888,580880 4742772,580915 4742658,580955 4742545,581000 4742434))"
SRBRGI5000079,Јасиковачка долина,Jasikovačka dolina,"5002","2","70726",2017/02/01 01:00:00+01,496.424213752714,"MULTILINESTRING((580444 4742487,580878 4742246))"
SRBRGI5000080,Збеиште,Zbeište,"5002","2","70726",2017/02/01 01:00:00+01,238,"MULTILINESTRING((581711 4743196,581949 4743196))"
SRBRGI5000081,Прибојац,Pribojac,"5002","2","70726",2017/02/01 01:00:00+01,247.923375259373,"MULTILINESTRING((582479 4743903,582714 4743982))"
SRBRGI5000082,Барачка долина,Baračka dolina,"5002","2","70726",2017/02/01 01:00:00+01,465.653304508846,"MULTILINESTRING((583298 4743177,583377.5838000001 4742896.263599999,583425 4742729))"
SRBRGI5000083,Камен,Kamen,"5002","2","70726",2017/02/01 01:00:00+01,337.776613806282,"MULTILINESTRING((583841 4742048,583908 4742056,583974 4742071,584038 4742092,584100 4742120,584158 4742154))"
SRBRGI5000084,Сепуљишка долина,Sepuljiška dolina,"5002","2","70726",2017/02/01 01:00:00+01,529.300222126359,"MULTILINESTRING((584882 4742077,584978 4742121,585076 4742161,585177 4742194,585278 4742223,585382 4742246))"
SRBRGI5000085,Јовинска долина,Jovinska dolina,"5002","2","70726",2017/02/01 01:00:00+01,398.799448344654,"MULTILINESTRING((587803 4743163,588188 4743267))"
SRBRGI5000086,Базовичка долина,Bazovička dolina,"5002","2","70726",2017/02/01 01:00:00+01,528.602667054844,"MULTILINESTRING((587392 4742401,587489 4742442,587589 4742478,587690 4742509,587792 4742535,587896 4742556))"
SRBRGI5000087,Коминска долина,Kominska dolina,"5002","2","70726",2017/02/01 01:00:00+01,534.280616188349,"MULTILINESTRING((588985 4742922,589007 4742835,589035 4742751,589068 4742668,589106 4742588,589149 4742510,589197 4742435))"
SRBRGI5000088,Кукина страна,Kukina strana,"5002","2","70726",2017/02/01 01:00:00+01,461.959779691289,"MULTILINESTRING((588671 4743501,588704 4743431,588743 4743365,588787 4743302,588836 4743243,588890 4743187,588948 4743137))"
SRBRGI5000089,Пејина страна,Pejina strana,"5002","2","70726",2017/02/01 01:00:00+01,429.534685125359,"MULTILINESTRING((589215 4743932,589238 4743865,589268 4743800,589306 4743739,589349 4743682,589399 4743630,589454 4743584))"
SRBRGI5000090,Соколине,Sokoline,"5003","4","70793",2017/02/01 01:00:00+01,783.577054283751,"MULTILINESTRING((352089 4909437,352761 4909840))"
SRBRGI5000091,Шајновац,Šajnovac,"5002","4","70793",2017/02/01 01:00:00+01,938.089809762059,"MULTILINESTRING((356312.625 4916533.687999999,356407.87519999966 4916052.145300001,356415.81269999966 4915604.9986000005))"
SRBRGI5000092,Шајновача,Šajnovača,"5003","4","70793",2017/02/01 01:00:00+01,916.037662981168,"MULTILINESTRING((354940 4905825,355731 4906287))"
SRBRGI5000093,Долови,Dolovi,"5002","4","70068",2017/02/01 01:00:00+01,587.783973922393,"MULTILINESTRING((361642 4872775,361881 4872238))"
SRBRGI5000094,Топли до,Topli do,"5002","4","70068",2017/02/01 01:00:00+01,813.831345435904,"MULTILINESTRING((363016 4872686,363192.1405999996 4872314.281199999,363279.45330000017 4871921.3741))"
SRBRGI5000095,Брусница,Brusnica,"5001","4","70068",2017/02/01 01:00:00+01,2059.76616978231,"MULTILINESTRING((360517.85840000026 4868274.1579,361315.5787000004 4867627.2502999995,361990.2675999999 4866845.404999999))"
SRBRGI5000096,Белутак,Belutak,"5003","3","70726",2017/02/01 01:00:00+01,477.912016139103,"MULTILINESTRING((588269 4750806,588361 4751031,588513 4751210))"
SRBRGI5000097,Бојишински рид,Bojišinski rid,"5002","3","70726",2017/02/01 01:00:00+01,853.257624967703,"MULTILINESTRING((591599.8119000001 4749165.1458,592031.0835999995 4749149.2708,592451.7719 4749178.375))"
SRBRGI5000098,Кочев рид,Kočev rid,"5002","3","70726",2017/02/01 01:00:00+01,570.525503698263,"MULTILINESTRING((589397.5833999999 4746165.1875,589648.5833999999 4746324.1875,589866.5833999999 4746489.1875))"
SRBRGI5000099,Доњи прут,Donji prut,"5010","3","80047",2017/02/01 01:00:00+01,1312.42561693987,"MULTILINESTRING((346223 5045847,346954 5044757))"
SRBRGI5000100,Голић,Golić,"5010","3","80306",2017/02/01 01:00:00+01,309.058246937369,"MULTILINESTRING((349628 5038504,349937 5038498))"
SRBRGI5000101,Варошвиз,Varošviz,"5010","3","80047",2017/02/01 01:00:00+01,763.212290257435,"MULTILINESTRING((338144 5054172,338907 5054154))"
SRBRGI5000102,Мечкин камен,Mečkin kamen,"5002","2","70726",2017/02/01 01:00:00+01,406.3839536435,"MULTILINESTRING((590973 4742886,591035 4742859,591099 4742838,591165 4742823,591233 4742814,591301 4742813,591368 4742817))"
SRBRGI5000103,Витлови,Vitlovi,"5002","2","70726",2017/02/01 01:00:00+01,862.089057023059,"MULTILINESTRING((590753 4742885,590798 4742770,590850 4742658,590908 4742550,590973 4742445,591044 4742345,591120 4742248,591203 4742157))"
SRBRGI5000104,Кале,Kale,"5003","2","71358",2017/02/01 01:00:00+01,682.149587651541,"MULTILINESTRING((582140 4710583,582170 4710450,582207 4710318,582251 4710189,582302 4710062,582359 4709939))"
SRBRGI5000105,Навој,Navoj,"5003","2","71358",2017/02/01 01:00:00+01,386.305015319186,"MULTILINESTRING((582290 4711669,582339 4711753,582394 4711832,582455 4711906,582522 4711976))"
