geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,geometry
SRBRGI3100714,Бучало,Bučalo,"3101","2","70726",2020/07/17 08:52:35+02,POINT(563349.6913999999 4731465.632099999)
SRBRGI3100715,Суљина чесма,Suljina česma,"3106","2","70726",2017/02/01 01:00:00+01,POINT(565098.9705999997 4737636.3401999995)
SRBRGI3100716,Лековита вода,Lekovita voda,"3101","2","70416",2017/02/01 01:00:00+01,POINT(578911.0186999999 4735028.5011)
SRBRGI3100717,Студени извор,Studeni izvor,"3101","2","71226",2020/07/16 13:40:35+02,POINT(603600.2838000003 4735137.466399999)
SRBRGI3100718,Николин кладенац,Nikolin kladenac,"3101","3","71226",2017/02/01 01:00:00+01,POINT(598903.0301000001 4739154.940199999)
SRBRGI3100719,Богданов кладенац,Bogdanov kladenac,"3101","2","70416",2017/02/01 01:00:00+01,POINT(590257.0438999999 4737972.522600001)
SRBRGI3100720,Крагујевац,Kragujevac,"3101","2","70416",2020/07/17 07:58:40+02,POINT(581100.5247999998 4739670.365599999)
SRBRGI3100721,Студено кладенче,Studeno kladenče,"3101","2","70726",2017/02/01 01:00:00+01,POINT(569096.8114 4739274.2719)
SRBRGI3100722,Савин кладенац,Savin kladenac,"3101","2","70726",2017/02/01 01:00:00+01,POINT(564897.4792 4738694.3763)
SRBRGI3100723,Миладинова вода,Miladinova voda,"3101","2","70815",2020/07/17 08:57:23+02,POINT(546705.9368000003 4740055.326199999)
SRBRGI3100724,Брестовачки кладенац,Brestovački kladenac,"3101","2","70726",2017/02/01 01:00:00+01,POINT(564294.0352999996 4744141.613299999)
SRBRGI3100725,Цедилка,Cedilka,"3101","2","70050",2017/02/01 01:00:00+01,POINT(630597.7446999997 4754382.1252)
SRBRGI3100726,Вирови,Virovi,"3101","2","70718",2020/07/17 08:57:23+02,POINT(570395.3223000001 4754319.617799999)
SRBRGI3100727,Точак,Točak,"3101","2","70688",2017/02/01 01:00:00+01,POINT(533282.1107999999 4757831.6284)
SRBRGI3100728,Паунов извор,Paunov izvor,"3101","2","70360",2020/07/17 08:57:23+02,POINT(398290.2341 4914178.2468)
SRBRGI3100729,Капетанова вода,Kapetanova voda,"3101","2","70661",2020/07/17 08:57:23+02,POINT(364212.89609999955 4917609.861300001)
SRBRGI3100730,Бабина вода,Babina voda,"3101","2","70661",2020/07/17 08:57:23+02,POINT(366867.84300000034 4917768.5174)
SRBRGI3100731,Јавор,Javor,"3101","2","70661",2020/07/17 08:57:23+02,POINT(370925.1649000002 4918637.501700001)
SRBRGI3100732,Липовац,Lipovac,"3101","2","70882",2020/07/17 08:57:23+02,POINT(382397.6534000002 4919613.1899999995)
SRBRGI3100733,Кисела вода,Kisela voda,"3101","2","70882",2017/02/01 01:00:00+01,POINT(391736.3931 4919356.903000001)
SRBRGI3100734,Милојевац,Milojevac,"3101","2","70173",2020/07/17 08:57:23+02,POINT(471569.6169999996 4920710.760600001)
SRBRGI3100735,Бућура,Bućura,"3103","2","70912",2017/02/01 01:00:00+01,POINT(534792.3896000003 4918936.743899999)
SRBRGI3100736,Бела чесма,Bela česma,"3106","2","70386",2017/02/01 01:00:00+01,POINT(502978.6936999997 4923831.6776)
SRBRGI3100737,Точак,Točak,"3101","2","0",2020/07/17 08:57:23+02,POINT(456227.6964999996 4922961.237299999)
SRBRGI3100738,Петровац,Petrovac,"3101","2","70165",2020/07/17 08:57:23+02,POINT(447240.98369999975 4920724.1183)
SRBRGI3100739,Змајевац,Zmajevac,"3101","2","70637",2020/07/17 08:57:23+02,POINT(397856.00549999997 4924281.0945)
SRBRGI3100740,Божића врело,Božića vrelo,"3101","2","70661",2020/07/17 08:57:23+02,POINT(384763.01389999967 4923792.620999999)
SRBRGI3100741,Изворац,Izvorac,"3101","2","70661",2020/07/17 08:57:23+02,POINT(383121.15699999966 4924630.201199999)
SRBRGI3100742,Краљевац,Kraljevac,"3101","2","70734",2017/02/01 01:00:00+01,POINT(359104.2070000004 4921529.930299999)
SRBRGI3100743,Врело,Vrelo,"3101","2","70793",2017/02/01 01:00:00+01,POINT(354562.0076000001 4921430.270400001)
SRBRGI3101439,Водица,Vodica,"3101","4","70874",2017/02/01 01:00:00+01,POINT(460368.1182000004 4771814.8572)
SRBRGI3100744,Ператовац,Peratovac,"3101","2","70793",2020/07/16 13:40:35+02,POINT(354340.78440000024 4927488.267999999)
SRBRGI3100745,Милутиновац ,Milutinovac,"3101","2","70793",2020/07/17 08:57:23+02,POINT(352848.4704999998 4924981.168299999)
SRBRGI3100746,Буквак,Bukvak,"3101","2","70734",2020/07/16 13:40:35+02,POINT(358715.7896999996 4927554.167199999)
SRBRGI3100747,Матића точак,Matića točak,"3101","2","70734",2020/07/17 09:04:44+02,POINT(368227.8909 4926511.8694)
SRBRGI3100748,Соран,Soran,"3101","2","70734",2017/02/01 01:00:00+01,POINT(365601.8574999999 4928117.5393)
SRBRGI3100749,Букови извор,Bukovi izvor,"3101","2","70734",2020/07/17 09:04:44+02,POINT(376289.5153000001 4926917.175100001)
SRBRGI3100750,Гвоздена вода,Gvozdena voda,"3102","2","70734",2017/02/01 01:00:00+01,POINT(378134.4013 4927131.964400001)
SRBRGI3100751,Скакавац,Skakavac,"3101","2","70734",2017/02/01 01:00:00+01,POINT(378622.29389999993 4926307.5211)
SRBRGI3100752,Мали точак,Mali točak,"3101","2","0",2019/10/14 14:25:06+02,POINT(455378.07239999995 4926875.0535)
SRBRGI3100753,Адица,Adica,"3101","2","0",2020/07/17 09:04:44+02,POINT(459473.95270000026 4926580.5184)
SRBRGI3100754,Врело,Vrelo,"3101","2","70173",2020/07/17 09:04:44+02,POINT(470861.36060000025 4928376.9201)
SRBRGI3100755,Хајдучка вода,Hajdučka voda,"3101","2","71099",2020/07/17 09:04:44+02,POINT(496805.8326000003 4928001.341700001)
SRBRGI3100756,Ајдучки кладенац,Ajdučki kladenac,"3101","2","70912",2017/02/01 01:00:00+01,POINT(541144.2544 4927103.1248)
SRBRGI3100757,Горњански извор,Gornjanski izvor,"3101","2","70785",2017/02/01 01:00:00+01,POINT(579149.6096000001 4926229.998)
SRBRGI3100758,Трћица,Trćica,"3103","2","70173",2017/02/01 01:00:00+01,POINT(479888.32770000026 4930578.169199999)
SRBRGI3100759,Брајинац,Brajinac,"3103","2","70173",2017/02/01 01:00:00+01,POINT(479977.2279000003 4930070.168199999)
SRBRGI3100760,Видарица,Vidarica,"3101","2","70173",2017/02/01 01:00:00+01,POINT(478179.1158999996 4929108.1413)
SRBRGI3100761,Аминац,Aminac,"3101","2","0",2019/10/14 14:25:06+02,POINT(464854.4610000001 4931065.1446)
SRBRGI3100762,Бабљански точак,Babljanski točak,"3101","2","0",2019/10/14 14:25:06+02,POINT(461777.82689999975 4931589.4087000005)
SRBRGI3100763,Врела,Vrela,"3101","2","70092",2020/07/17 08:57:23+02,POINT(453784.4137000004 4930875.477)
SRBRGI3100764,Врела,Vrela,"3101","2","70092",2020/07/17 08:57:23+02,POINT(453845.50409999955 4931052.110099999)
SRBRGI3100765,Црквенац,Crkvenac,"3103","2","70092",2017/02/01 01:00:00+01,POINT(447840.07820000034 4931415.973999999)
SRBRGI3100766,Шарени бунар,Šareni bunar,"3103","2","71218",2017/02/01 01:00:00+01,POINT(411405.5574000003 4930524.9879)
SRBRGI3100767,Петровац,Petrovac,"3101","2","70734",2017/02/01 01:00:00+01,POINT(385219.6924999999 4929623.5506)
SRBRGI3100768,Смрдан,Smrdan,"3101","2","70734",2017/02/01 01:00:00+01,POINT(376433.8326000003 4931548.3101)
SRBRGI3100769,Дуги точак,Dugi točak,"3101","2","70734",2020/07/17 08:57:23+02,POINT(362453.30960000027 4930712.4419)
SRBRGI3100770,Гушавац,Gušavac,"3101","2","70734",2020/07/17 08:59:31+02,POINT(359211.70770000014 4931726.816)
SRBRGI3100771,Гавриловац,Gavrilovac,"3101","2","70734",2020/07/17 08:59:31+02,POINT(359522.1015999997 4931207.8882)
SRBRGI3100772,Точак,Točak,"3101","2","70734",2020/07/17 08:59:31+02,POINT(357695.87870000023 4929687.923)
SRBRGI3100773,Буковача,Bukovača,"3101","2","70734",2020/07/17 08:59:31+02,POINT(357289.88800000027 4929168.452500001)
SRBRGI3100774,Гвоздена вода,Gvozdena voda,"3101","2","70734",2020/07/17 08:59:31+02,POINT(356351.5488 4929125.899900001)
SRBRGI3100775,Иванчевац,Ivančevac,"3101","2","70734",2017/02/01 01:00:00+01,POINT(360065.70469999965 4932507.514699999)
SRBRGI3100776,Врело,Vrelo,"3101","2","70734",2020/07/17 08:59:31+02,POINT(384498.3398000002 4931894.301899999)
SRBRGI3100777,Воденчина,Vodenčina,"3101","2","70734",2017/02/01 01:00:00+01,POINT(382956.4422000004 4933689.6754)
SRBRGI3100778,Брестовац,Brestovac,"3101","2","70092",2017/02/01 01:00:00+01,POINT(446751.8448000001 4932828.190400001)
SRBRGI3100779,Стубљак,Stubljak,"3101","2","70092",2020/07/17 08:59:31+02,POINT(446414.44570000004 4932402.908399999)
SRBRGI3100780,Арињинац,Arinjinac,"3101","2","0",2019/10/14 14:25:06+02,POINT(462724.24340000004 4932017.240900001)
SRBRGI3100781,Мустабушин бунар,Mustabušin bunar,"3103","3","0",2019/10/14 14:25:06+02,POINT(471376.13570000045 4932878.461300001)
SRBRGI3100782,Црквенац,Crkvenac,"3101","2","70173",2020/07/17 08:59:31+02,POINT(474382.9093000004 4934996.058700001)
SRBRGI3100783,Нови бунар,Novi bunar,"3103","2","71099",2020/07/16 13:14:52+02,POINT(495307.8389999997 4932956.8365)
SRBRGI3100784,Ледени кладенац,Ledeni kladenac,"3101","2","70998",2017/02/01 01:00:00+01,POINT(542980.9119999995 4781007.6314)
SRBRGI3100785,Дубовац,Dubovac,"3101","2","70688",2017/02/01 01:00:00+01,POINT(503963.20749999955 4779909.946900001)
SRBRGI3100786,Сува чесма,Suva česma,"3106","2","70343",2017/02/01 01:00:00+01,POINT(497104.8618000001 4781338.7524)
SRBRGI3100787,Бела вода,Bela voda,"3101","2","90158",2017/02/01 01:00:00+01,POINT(485992.6632000003 4781251.792300001)
SRBRGI3100788,Авина вода,Avina voda,"3101","2","70874",2020/07/16 13:40:35+02,POINT(457228.7307000002 4779302.4224)
SRBRGI3100789,Халиловка,Halilovka,"3101","2","70874",2017/02/01 01:00:00+01,POINT(455552.57550000027 4779381.667099999)
SRBRGI3100790,Јовар,Jovar,"3101","2","70459",2017/02/01 01:00:00+01,POINT(483870.38829999976 4836997.6214000005)
SRBRGI3100791,Жута вода,Žuta voda,"3101","3","70998",2020/07/17 08:59:31+02,POINT(544958.4291000003 4782997.666200001)
SRBRGI3100792,Бодевичко корито,Bodevičko korito,"3101","2","70025",2017/02/01 01:00:00+01,POINT(539660.4540999997 4802874.4857)
SRBRGI3100794,Језеро,Jezero,"3101","2","71064",2020/07/17 08:59:31+02,POINT(593471.4228999997 4812849.625399999)
SRBRGI3100795,Бела вода,Bela voda,"3101","2","71021",2020/07/16 13:40:35+02,POINT(477616.1727999998 4803737.462400001)
SRBRGI3100796,Лугчић,Lugčić,"3101","2","71021",2017/02/01 01:00:00+01,POINT(471279.29789999966 4803786.440099999)
SRBRGI3100797,Ћублина,Ćublina,"3101","2","71021",2020/07/17 09:01:38+02,POINT(471009.00549999997 4803104.066400001)
SRBRGI3100798,Мутавџина вода,Mutavdžina voda,"3101","2","71021",2017/02/01 01:00:00+01,POINT(465870.41000000015 4804010.9836)
SRBRGI3100799,Бања,Banja,"3101","2","71021",2020/07/17 09:01:38+02,POINT(462575.00370000023 4801656.544299999)
SRBRGI3100800,Крони и саџис,Kroni i sadžis,"3101","2",,2017/02/01 01:00:00+01,POINT(435129.5259999996 4699302.490700001)
SRBRGI3100801,Крони и Хаџис,Kroni i Hadžis,"3101","2",,2017/02/01 01:00:00+01,POINT(436289.46169999987 4697918.187899999)
SRBRGI3100802,Крони и бегут,Kroni i begut,"3101","2","90085",2017/02/01 01:00:00+01,POINT(435663.32210000046 4695234.490499999)
SRBRGI3100803,Крони и бахћес,Kroni i bahćes,"3101","2","90085",2017/02/01 01:00:00+01,POINT(444151.21829999983 4689747.7501)
SRBRGI3100804,Крони и Бушатит,Kroni i Bušatit,"3101","2","90085",2017/02/01 01:00:00+01,POINT(450070.04750000034 4690043.643100001)
SRBRGI3100805,Крони и кишес,Kroni i kišes,"3101","2","90085",2017/02/01 01:00:00+01,POINT(449813.4012000002 4688376.764799999)
SRBRGI3100806,Крони и махалес,Kroni i mahales,"3101","2","90085",2017/02/01 01:00:00+01,POINT(452347.0563000003 4688466.723300001)
SRBRGI3100807,Перићева чесма,Perićeva česma,"3106","2","90280",2017/02/01 01:00:00+01,POINT(488999.3295 4691779.313200001)
SRBRGI3100808,Врела е кишес,Vrela e kišes,"3101","2","90301",2017/02/01 01:00:00+01,POINT(499372.6043999996 4691489.0647)
SRBRGI3100809,Бунари и кишес,Bunari i kišes,"3101","2","90301",2017/02/01 01:00:00+01,POINT(499622.6361999996 4691373.9706999995)
SRBRGI3100810,Врело,Vrelo,"3101","2","90301",2017/02/01 01:00:00+01,POINT(504775.4068999998 4690406.6521000005)
SRBRGI3100811,Врела,Vrela,"3101","2","90018",2017/02/01 01:00:00+01,POINT(529312.2528999997 4692339.172700001)
SRBRGI3100812,Врела,Vrela,"3101","2","90301",2017/02/01 01:00:00+01,POINT(512861.08970000036 4684742.970000001)
SRBRGI3100813,Врела,Vrela,"3101","2","90301",2020/07/16 13:40:35+02,POINT(512909.8987999996 4684720.4101)
SRBRGI3100814,Крон и Укес,Kron i Ukes,"3101","2","90301",2017/02/01 01:00:00+01,POINT(500584.3985000001 4687563.4339000005)
SRBRGI3100815,Крони и расаве,Kroni i rasave,"3101","2","90280",2017/02/01 01:00:00+01,POINT(497866.5931000002 4685494.917300001)
SRBRGI3100816,Дворанска чесма,Dvoranska česma,"3106","2","90280",2017/02/01 01:00:00+01,POINT(489518.1785000004 4684252.1669)
SRBRGI3100817,Гура,Gura,"3101","2","90085",2017/02/01 01:00:00+01,POINT(457550.89159999974 4684272.539899999)
SRBRGI3100818,Крони и буђакут,Kroni i buđakut,"3101","2","90085",2017/02/01 01:00:00+01,POINT(458277.7034 4683562.926000001)
SRBRGI3100819,Крони и мал,Kroni i mal,"3101","2","90085",2017/02/01 01:00:00+01,POINT(454434.88740000036 4682552.215600001)
SRBRGI3100820,Гура,Gura,"3101","2","90085",2017/02/01 01:00:00+01,POINT(454712.4358999999 4686726.819800001)
SRBRGI3100821,Крони и забељит,Kroni i zabeljit,"3101","2","90085",2017/02/01 01:00:00+01,POINT(450388.87090000045 4683374.542300001)
SRBRGI3100822,Крони и фтофт,Kroni i ftoft,"3101","2","90085",2017/02/01 01:00:00+01,POINT(439940.45419999957 4687918.5056)
SRBRGI3100823,Крони и љочит,Kroni i ljočit,"3101","2","90085",2017/02/01 01:00:00+01,POINT(451899.11569999997 4681587.5429)
SRBRGI3100824,Сак сук,Sak suk,"3101","2","90255",2017/02/01 01:00:00+01,POINT(478550.8705000002 4678586.8443)
SRBRGI3100825,Крони и љуљес,Kroni i ljuljes,"3101","2","90255",2017/02/01 01:00:00+01,POINT(487408.33380000014 4678109.3234)
SRBRGI3100826,Имерова чесма,Imerova česma,"3106","2","90280",2017/02/01 01:00:00+01,POINT(494711.6951000001 4680392.6821)
SRBRGI3100827,Букошка корита,Bukoška korita,"3101","2","90328",2017/02/01 01:00:00+01,POINT(499122.83719999995 4680668.9077)
SRBRGI3100828,Крони и Чупит,Kroni i Čupit,"3101","2","90115",2020/07/16 13:40:35+02,POINT(528365.2105999999 4672636.213300001)
SRBRGI3100829,Шулани и Хол,Šulani i Hol,"3101","2","90115",2017/02/01 01:00:00+01,POINT(514361.8093999997 4671290.997199999)
SRBRGI3100830,Белоча,Beloča,"3101","2","71021",2017/02/01 01:00:00+01,POINT(457927.8671000004 4803889.3632)
SRBRGI3100831,Врело,Vrelo,"3101","2","70564",2020/07/16 13:40:35+02,POINT(452681.8350999998 4801316.2325)
SRBRGI3100832,Мијајлова вода,Mijajlova voda,"3101","2","70564",2017/02/01 01:00:00+01,POINT(432198.40940000024 4802602.6919)
SRBRGI3100833,Студенац,Studenac,"3101","2","71072",2017/02/01 01:00:00+01,POINT(412649.8953 4800669.642200001)
SRBRGI3100834,Корита,Korita,"3101","2","70866",2017/02/01 01:00:00+01,POINT(407165.07180000003 4802839.229800001)
SRBRGI3100835,Сантрачи,Santrači,"3101","2","70866",2017/02/01 01:00:00+01,POINT(406872.70660000015 4802609.0419)
SRBRGI3100836,Крговина,Krgovina,"3101","2","70980",2020/07/17 09:04:44+02,POINT(401408.3602 4800695.181399999)
SRBRGI3100837,Велика вода,Velika voda,"3101","2","70980",2020/07/17 09:04:44+02,POINT(383689.48340000026 4803761.3608)
SRBRGI3100838,Савина вода,Savina voda,"3101","2","70980",2017/02/01 01:00:00+01,POINT(382575.3091000002 4801966.1031)
SRBRGI3100839,Сопот,Sopot,"3101","2","70980",2020/07/17 09:04:44+02,POINT(382225.8241999997 4801449.910700001)
SRBRGI3100840,Швабара,Švabara,"3101","2","70980",2020/07/17 09:04:44+02,POINT(379169.1710999999 4800549.7785)
SRBRGI3100841,Студенац,Studenac,"3101","2","70980",2020/07/17 09:04:44+02,POINT(381684.3576999996 4807698.5107)
SRBRGI3100842,Жупањац,Županjac,"3101","2","70980",2020/07/16 13:40:35+02,POINT(382558.14719999954 4807183.3335)
SRBRGI3100843,Ремидина вода,Remidina voda,"3101","2","70980",2020/07/16 13:40:35+02,POINT(385620.5696999999 4807014.3181)
SRBRGI3100844,Висока чесма,Visoka česma,"3106","2","70980",2017/02/01 01:00:00+01,POINT(389336.35280000046 4803849.940199999)
SRBRGI3100845,Стрмац,Strmac,"3101","2","70980",2017/02/01 01:00:00+01,POINT(399684.2276999997 4804301.3202)
SRBRGI3100846,Чутурница,Čuturnica,"3101","2","70980",2020/07/17 09:14:59+02,POINT(400421.19209999964 4804051.5187)
SRBRGI3100847,Стублине,Stubline,"3101","2","70980",2020/07/17 09:14:59+02,POINT(401892.04470000044 4804547.6346)
SRBRGI3100848,Леденице,Ledenice,"3101","2","70980",2020/07/17 09:14:59+02,POINT(402239.60479999986 4806098.7247)
SRBRGI3100849,Гобинић,Gobinić,"3101","2","70980",2017/02/01 01:00:00+01,POINT(398932.5449000001 4807375.520099999)
SRBRGI3100850,Корито,Korito,"3101","2","70980",2017/02/01 01:00:00+01,POINT(399730.2653000001 4807126.8113)
SRBRGI3100851,Ашинбеговића бунар,Ašinbegovića bunar,"3103","2","70980",2017/02/01 01:00:00+01,POINT(400892.1412000004 4806978.5561999995)
SRBRGI3100852,Ковачево мочило,Kovačevo močilo,"3101","2","70866",2020/07/17 09:14:59+02,POINT(417494.0987999998 4808004.2029)
SRBRGI3100853,Средња вода,Srednja voda,"3101","2","70564",2017/02/01 01:00:00+01,POINT(428874.1776999999 4805625.297900001)
SRBRGI3100854,Крсманова вода,Krsmanova voda,"3101","2","70564",2017/02/01 01:00:00+01,POINT(433851.00019999966 4806053.923800001)
SRBRGI3100856,Извори,Izvori,"3101","2","70564",2020/07/16 13:40:35+02,POINT(451453.47890000045 4806798.5178)
SRBRGI3100857,Главина,Glavina,"3101","2","70653",2020/07/17 09:14:59+02,POINT(457636.83609999996 4805857.893300001)
SRBRGI3100858,Татар вода,Tatar voda,"3101","2","71021",2017/02/01 01:00:00+01,POINT(466281.04420000035 4804506.108200001)
SRBRGI3100859,Тодоровица,Todorovica,"3101","2","70343",2020/07/17 09:14:59+02,POINT(491991.9874999998 4806458.211100001)
SRBRGI3100860,Колин извор,Kolin izvor,"3101","2","70670",2020/07/16 13:40:35+02,POINT(518929.0192 4805648.7947)
SRBRGI3100861,Николина чесма,Nikolina česma,"3106","2","70262",2017/02/01 01:00:00+01,POINT(529326.0869000005 4805130.5261)
